ensembl_gene_id,symbol,clip_fpkm_mean,rna_case,rna_control,clip_enrichment,expr_change,localization_group
ENSMUSG00000033216,EEFSEC,41.35443333333333,15.4922,16.3806,1.285035100935211,-0.07569402471711309,Nucleus
ENSMUSG00000033220,RAC2,0,0.744505,0.905824,-0.9304148946669838,-0.1275971621591349,Cytoplasm
ENSMUSG00000033222,TTF2,14.870856666666667,10.9075,10.2384,0.4979433480207084,0.08343389360338868,Unannotated
ENSMUSG00000033227,WNT6,1.9883199999999999,44.4609,36.0305,-3.6313074790023046,0.29591221634511616,Unannotated
ENSMUSG00000033228,SCAF11,80.81513333333334,36.3792,34.4503,1.2065698865444168,0.07643785605633847,Unannotated
ENSMUSG00000033233,TRIM45,30.038333333333338,2.38095,2.28283,3.2410391435605654,0.04248863826664789,Unannotated
ENSMUSG00000033237,ARID2,12.6442,14.8194,13.6864,-0.10619299138796454,0.10721408316550447,Unannotated
ENSMUSG00000033253,SZT2,32.45375333333333,10.9201,10.0503,1.5980825453876617,0.10931080161944569,Unannotated
ENSMUSG00000033256,SHF,40.6479,8.0349,8.46012,2.138313363697944,-0.06634985086614896,Unannotated
ENSMUSG00000033257,TTLL4,119.8848,19.1537,16.7828,2.7650784447077164,0.18056222382924042,Cytoplasm
ENSMUSG00000033272,SLC35A4,21.485159999999997,14.2402,11.7062,0.8234405170281897,0.26234920276183515,Unannotated
ENSMUSG00000033276,STK36,3.5265766666666667,1.35179,1.52142,0.8441839375695475,-0.10047720960595506,Nucleus
ENSMUSG00000033278,PTPRM,1.0582010333333334,8.01525,7.53219,-2.0515321895133605,0.07945140643736638,Integral Membrane
ENSMUSG00000033282,RPGRIP1L,4.937616666666667,4.11982,4.6587,0.06941330179877518,-0.14437756435953933,Cytoplasm
ENSMUSG00000033285,WDR3,116.42443333333334,29.8704,29.0822,1.9647506469274068,0.03731409722848031,Unannotated
ENSMUSG00000033287,KCTD17,6.963609999999999,10.737,9.97486,-0.4627080611080791,0.0968611636681745,Unannotated
ENSMUSG00000033294,NOC4L,65.73956666666668,27.9639,29.8439,1.1135571235779214,-0.09072932076878307,Integral Membrane
ENSMUSG00000033295,PTPRF,100.99016666666667,57.7832,55.4481,0.853433135233483,0.05847887578120462,Unannotated
ENSMUSG00000033306,LPP,2.518026666666667,4.6418,3.43976,-0.3357152724621276,0.3456738328016922,Nucleus
ENSMUSG00000033307,MIF,142.948,62.5163,62.7308,1.1754850685321383,-0.004863896770725545,Nucleus
ENSMUSG00000033308,DPYD,1.2973833333333333,2.99372,2.51558,-0.6137711247616064,0.18397046427075506,Cytoplasm
ENSMUSG00000033313,FBXL8,2.5522899999999997,0.515454,0.549353,1.1970834835373032,-0.03191581963657767,Nucleus
ENSMUSG00000033318,GSTT2,1.3466233333333333,3.83155,4.34934,-1.188774615982723,-0.1468748117434662,Nucleus
ENSMUSG00000033319,FEM1C,6.753213333333332,21.4833,21.3115,-1.5249212420743419,0.011066294448947264,Unannotated
ENSMUSG00000033323,CTDP1,70.109966666666665,11.0143,9.49131,2.76085694836402,0.1955577622401717,Nucleus
ENSMUSG00000033326,KDM4A,21.597259999999995,19.9936,18.786,0.19166786912672482,0.0854696002953154,Nucleus
ENSMUSG00000033327,TNXB,0.321709,4.28037,3.19685,-1.666902326277492,0.3313321233398199,Unannotated
ENSMUSG00000033335,DNM2,35.760866666666665,14.9062,15.263,1.1765773669533577,-0.032004196570491715,Nucleus
ENSMUSG00000033343,MAGEA4,4.0462,2.396,3.51644,0.16001134391410796,-0.41134958410569694,Unannotated
ENSMUSG00000033350,CHST2,0.063488,1.77761,1.42554,-1.189502216902256,0.19553807545768678,Integral Membrane
ENSMUSG00000033352,MAP2K4,37.872733333333336,28.6639,26.6112,0.49350496452130616,0.10345469589751498,Nucleus
ENSMUSG00000033355,RTP4,0,0.743477,0.76411,-0.8189405220670236,-0.01697318990239661,Integral Membrane
ENSMUSG00000033356,PUS7L,7.478673333333333,3.35769,3.41709,0.9407423143085316,-0.01953265938662874,Nucleus
ENSMUSG00000033361,PRRG3,58.22866666666667,4.53276,3.73646,3.6444145031889645,0.22419014313705515,Integral Membrane
ENSMUSG00000033364,USP37,149.45493333333334,20.734,21.8415,2.7196021119871303,-0.07170367800707438,Nucleus
ENSMUSG00000033365,IPO13,28.780766666666665,12.5552,14.2149,0.968896042920411,-0.1666384522083747,Nucleus
ENSMUSG00000033373,FNTB,24.31081233333333,7.87319,8.0032,1.4912440368884954,-0.020985007520272703,Unannotated
ENSMUSG00000033377,PALMD,0,1.0393,0.749169,-0.806669685304811,0.22140433952278657,Unannotated
ENSMUSG00000033379,ATP6V0B,109.01906666666666,68.9643,69.7926,0.6360831018399306,-0.01697960236736131,Integral Membrane
ENSMUSG00000033382,TRAPPC8,12.01829,15.7058,16.2168,-0.4032770635031838,-0.04346794970950281,Unannotated
ENSMUSG00000033386,FRRS1,0.1673559,2.4872,1.63478,-1.1744380314292133,0.404386604687611,Unannotated
ENSMUSG00000033389,ARHGAP44,20.426,3.57972,4.28951,2.018156551873364,-0.2078746868425449,Unannotated
ENSMUSG00000033392,CLASP2,15.4373,11.3022,10.309,0.5395019761492781,0.12144497106074141,Unannotated
ENSMUSG00000033396,SPG11,47.10503333333333,13.2572,13.1279,1.7676408177236038,0.013143639376685603,Cytoplasm
ENSMUSG00000033400,AGL,13.774126666666668,6.41772,6.43957,0.9897817093622933,-0.004243426542759247,Unannotated
ENSMUSG00000033405,NUDT15,9.435872,3.70747,3.15035,1.3302462446472993,0.18171889638497035,Unannotated
ENSMUSG00000033409,SYCE1L,2.01614,1.01547,1.49861,0.27157766228755803,-0.3100094243403726,Unannotated
ENSMUSG00000033411,CTDSPL2,24.492900000000002,18.6233,16.8988,0.510232632330085,0.13270480902036894,Nucleus
ENSMUSG00000033416,GUCD1,46.118449999999996,10.5639,9.73237,2.1343233836265405,0.10765934044205823,Unannotated
ENSMUSG00000033417,CACUL1,26.64656666666666,18.5889,15.0113,0.788009879326275,0.29094593756681497,Unannotated
ENSMUSG00000033420,ANTXR1,2.2812653333333333,19.0069,16.2902,-2.397630392585587,0.21054308686503923,Integral Membrane
ENSMUSG00000033423,ERI3,130.78346666666667,48.2713,46.2877,1.4786325054144478,0.059282563915408454,Unannotated
ENSMUSG00000033429,MCEE,47.36911,11.6162,11.9245,1.9039775229817675,-0.0348310332689717,Unannotated
ENSMUSG00000033430,TERF2IP,5.827796666666667,12.0438,10.9502,-0.8075427631951896,0.12632946206261975,Nucleus
ENSMUSG00000033434,GTPBP6,112.11476666666665,11.7598,12.4042,3.077030256571626,-0.07107940167983032,Unannotated
ENSMUSG00000033436,ARMCX2,17.112026666666665,10.5602,10.8313,0.6143393845061292,-0.03344224513955525,Integral Membrane
ENSMUSG00000033439,TRMT13,2.679498,2.1748,2.11439,0.24055933298314108,0.027716093141219072,Unannotated
ENSMUSG00000033444,SPECC1L,28.499433333333332,29.7154,30.6457,-0.10132223895409703,-0.04304730904716664,Cytoplasm
ENSMUSG00000033446,LPAR6,0.376004,3.32893,3.08149,-1.5686112586718413,0.08491454937282608,Unannotated
ENSMUSG00000033450,TAGAP,2.9717333333333333,2.14736,2.05373,0.37919625215822117,0.04356969602490473,Unannotated
ENSMUSG00000033453,ADAMTS15,0.066116,1.32384,0.959653,-0.8782337950593719,0.2459125245428503,Unannotated
ENSMUSG00000033454,ZBTB1,0.420385,7.76853,7.77664,-2.627386702171246,-0.0013337297518244459,Nucleus
ENSMUSG00000033458,FAN1,3.891883333333333,5.01231,4.38744,-0.13920989957496976,0.15831950082435967,Nucleus
ENSMUSG00000033460,ARMCX1,36.019299999999994,6.54598,3.29264,3.1083405233564307,0.8138430894117485,Integral Membrane
ENSMUSG00000033467,CRLF2,1.5096066666666665,6.11654,7.19761,-1.707742088857628,-0.2040273697778498,Unannotated
ENSMUSG00000033475,TOMM6,167.713,49.8737,49.5108,1.739907346482943,0.010328132334863531,Unannotated
ENSMUSG00000033478,FAM160B1,1.8712513333333334,14.0402,13.6614,-2.352271344652162,0.03680088034482134,Unannotated
ENSMUSG00000033486,CATSPER2,0.18651333333333334,0.670529,1.08756,-0.8150893509001623,-0.32151263592954543,Unannotated
ENSMUSG00000033487,FNDC3A,8.18561,18.3671,17.678,-1.0238925462021609,0.05226796051855448,Integral Membrane
ENSMUSG00000033488,BC026585,18.656503333333333,11.5468,10.2903,0.7999228844236743,0.1522356376081735,Unannotated
ENSMUSG00000033491,PRSS35,3.39167,196.369,173.853,-5.3152290876769825,0.1747528599963049,Unannotated
ENSMUSG00000033499,LARP4B,53.716026666666664,12.5807,12.0255,2.0706247161160367,0.06021909018159998,Unannotated
ENSMUSG00000033501,CRYGS,0,1.15924,0.35026,-0.43323723290163146,0.6772863752417401,Unannotated
ENSMUSG00000033502,CDC14A,1.1312916666666666,2.20742,2.15876,-0.5676302874173973,0.022054955365303,Cytoplasm
ENSMUSG00000033510,OTUD7A,11.957266666666667,1.11426,0.826173,2.8268660653802455,0.211329358749654,Nucleus
ENSMUSG00000033526,PPIP5K1,12.019203333333332,4.32865,4.62456,1.210829024083453,-0.0779701649670254,Unannotated
ENSMUSG00000033530,TTC7B,3.0386206666666666,9.22229,8.21078,-1.189460688615261,0.15032318649342338,Unannotated
ENSMUSG00000033540,IDUA,3.316626666666666,5.2295,4.05759,-0.228545764409881,0.30066628466058326,Unannotated
ENSMUSG00000033542,ARHGEF5,2.5733133333333336,3.72489,2.96416,-0.14975276808423374,0.253265549153682,Nucleus
ENSMUSG00000033543,GTF2A2,5.22349,52.4311,59.2191,-3.274425401633691,-0.17254142792846044,Unannotated
ENSMUSG00000033544,ANGPTL1,0.25127133333333335,1.33412,0.956554,-0.6449202622652218,0.254563805175985,Unannotated
ENSMUSG00000033545,ZNRF1,68.70433333333334,9.54537,8.82025,2.8274166897279827,0.10277805744825393,Unannotated
ENSMUSG00000033554,DPH5,9.551366666666667,7.1217,8.15938,0.2041080257678549,-0.17346820749062222,Unannotated
ENSMUSG00000033557,FAM20B,103.39373333333333,15.3999,15.9885,2.619404730289623,-0.05087145745791066,Integral Membrane
ENSMUSG00000033565,RBFOX2,16.946503333333336,10.7689,11.052,0.574430201096865,-0.034293095281810335,Nucleus
ENSMUSG00000033577,MYO6,19.808980000000002,9.15841,8.40986,1.144961085998282,0.11042944455417883,Unannotated
ENSMUSG00000033578,TMEM35,0.3484063333333333,54.3148,52.5582,-5.311780261189137,0.04655806391619387,Integral Membrane
ENSMUSG00000033579,FA2H,4.1552,0.570414,0.514127,1.7675421802364226,0.05265872045841823,Integral Membrane
ENSMUSG00000033581,IGF2BP2,8.939433333333334,3.80231,2.90952,1.3461721149289145,0.29673704749256763,Nucleus
ENSMUSG00000033585,NDN,4.512756666666667,46.7681,36.8436,-2.7792035091123277,0.3359981576018581,Nucleus
ENSMUSG00000033589,REEP4,14.72839,10.6215,9.31299,0.6089083325912417,0.1723336234194043,Integral Membrane
ENSMUSG00000033594,SPATA2L,0,1.14324,0.898517,-0.9248729174220474,0.17492049461888648,Cytoplasm
ENSMUSG00000033595,LGI3,0,0.904734,0.63851,-0.7123844778281152,0.21720505864331882,Unannotated
ENSMUSG00000033596,RFWD3,181.11933333333332,66.2065,65.2126,1.4597063958250411,0.021494990243660278,Nucleus
ENSMUSG00000033597,CASKIN1,5.094256666666666,14.0245,12.9019,-1.1897599052048737,0.11203490792790663,Cytoplasm
ENSMUSG00000033610,PANK1,0.6457566666666666,13.1608,11.4376,-2.9178851781866535,0.18719464614513337,Nucleus
ENSMUSG00000033623,PCGF3,40.830196666666666,26.9918,26.311,0.6150626411396649,0.03552212198604122,Nucleus
ENSMUSG00000033624,PDPR,37.6689,26.7296,25.178,0.5628188456401197,0.08307192607626332,Cytoplasm
ENSMUSG00000033628,PIK3C3,28.59323333333333,22.547,21.3686,0.40379236865761475,0.07406830111511895,Cytoplasm
ENSMUSG00000033644,PIWIL2,177.48066666666668,52.6401,53.2983,1.7167888723180247,-0.017595103246576708,Nucleus
ENSMUSG00000033653,VPS8,97.34266666666667,13.9711,14.6249,2.653970519412221,-0.061666729339563235,Unannotated
ENSMUSG00000033658,DDX19B,35.0996,8.38521,8.32393,1.9529727729883548,0.00945085324756331,Unannotated
ENSMUSG00000033669,ZFP7,6.829069999999999,10.5719,9.54694,-0.42991164043101965,0.13380127290748478,Unannotated
ENSMUSG00000033671,CEP350,15.356913333333333,7.67463,7.86211,0.8841783877327892,-0.030848010669893604,Nucleus
ENSMUSG00000033684,QSOX1,21.676333333333332,32.9828,30.2968,-0.4648277721538263,0.11878957409474385,Unannotated
ENSMUSG00000033685,UCP2,30.303566666666665,48.2065,45.1984,-0.5615158429599922,0.09100601561824376,Integral Membrane
ENSMUSG00000033697,ARHGAP39,11.563083333333333,7.32554,6.65353,0.7149933719962281,0.12141854092595672,Nucleus
ENSMUSG00000033701,ACBD6,20.401874666666668,22.826,22.2628,-0.12028758260695434,0.034512011114747686,Cytoplasm
ENSMUSG00000033703,FUK,9.590656666666666,6.7415,5.9428,0.6092025277647362,0.1570955187644276,Unannotated
ENSMUSG00000033706,SMYD5,43.06053333333333,14.7979,14.5912,1.4987549868438355,0.01900082356347083,Unannotated
ENSMUSG00000033707,LRRC24,1.6515766666666665,1.3572,1.63691,0.008002130986965937,-0.1617741603214485,Integral Membrane
ENSMUSG00000033713,FOXN3,242.8013266666667,23.4722,22.0115,3.4052790430072992,0.088788774124588965,Nucleus
ENSMUSG00000033715,AKR1C14,0.9702666666666667,5.57259,4.82979,-1.5650530106389202,0.17301807636346722,Unannotated
ENSMUSG00000033720,SFXN5,0.022481033333333334,1.02637,0.895245,-0.8903102769924883,0.09651326459372521,Unannotated
ENSMUSG00000033721,VAV3,1.4915353333333332,1.12849,0.534344,0.6994130621249496,0.47220834071015944,Cytoplasm
ENSMUSG00000033728,LRRC14,20.8265,11.9868,11.3638,0.81995858265334165,0.07092376659462851,Cytoplasm
ENSMUSG00000033732,SF3B3,97.7281,75.8634,73.7452,0.40147982806087845,0.0403158593926756,Nucleus
ENSMUSG00000033735,SPR,15.715033333333333,17.0369,14.6051,0.09912862968962614,0.20893380175298978,Unannotated
ENSMUSG00000033737,FNDC3C1,1.9823199999999999,0.661252,0.605292,0.8935993205887828,0.04943519128361299,Integral Membrane
ENSMUSG00000033739,FKBPL,13.514364333333333,5.06139,5.3335,1.1964065065223122,-0.06335430693017989,Unannotated
ENSMUSG00000033751,GADD45GIP1,8.149433333333333,19.7508,17.0112,-0.9771400057991435,0.2042726530570264,Unannotated
ENSMUSG00000033752,MND1,5.987633333333334,4.9901,5.43086,0.11979222445014606,-0.10243159443548641,Nucleus
ENSMUSG00000033760,RBM4B,22.0745,18.5223,18.3693,0.25252757016592714,0.011351216200104314,Unannotated
ENSMUSG00000033762,RECQL4,24.544033333333335,9.88856,9.65569,1.2613623240304424,0.031189155232269918,Unannotated
ENSMUSG00000033763,MTSS1L,7.960705999999999,7.56009,6.96336,0.17023512536656443,0.1042486859908142,Unannotated
ENSMUSG00000033768,NRXN2,12.792456666666666,1.16564,1.1316,2.6938708044754396,0.022856701697583706,Integral Membrane
ENSMUSG00000033769,EXOC6B,12.82891,15.8958,17.0774,-0.38649974843484913,-0.09752253327516106,Unannotated
ENSMUSG00000033773,RPAP2,43.23603333333333,8.6123,10.2474,1.9756304841514751,-0.22663795924076058,Nucleus
ENSMUSG00000033781,ASB13,1.2069703333333333,2.31877,2.32872,-0.592900284576422,-0.004318871146000879,Unannotated
ENSMUSG00000033788,DYSF,0.39566866666666667,1.01946,1.2709,-0.7023076930363279,-0.16929460731761284,Integral Membrane
ENSMUSG00000033790,TUBGCP5,971.555,20.9289,21.644,5.4245791059143516,-0.0462953835799371,Unannotated
ENSMUSG00000033792,ATP7A,19.946233333333335,9.45043,8.72729,1.1065809992368252,0.10345247090060797,Integral Membrane
ENSMUSG00000033793,ATP6V1H,60.5283,36.9075,39.51,0.6029720470326754,-0.09579477113071719,Unannotated
ENSMUSG00000033799,FAM208B,25.51516666666667,28.0194,28.9298,-0.17476482147164843,-0.044564947537836574,Unannotated
ENSMUSG00000033805,EPHX4,1.28935,1.108,1.01596,0.1834710279499716,0.0644078533228843,Integral Membrane
ENSMUSG00000033808,TMEM87A,26.851033333333334,12.6303,14.0733,0.885735554678938,-0.14517798507009466,Unannotated
ENSMUSG00000033809,ALG3,4.548456666666667,8.10807,8.27002,-0.7404859176498717,-0.025427072119630575,Integral Membrane
ENSMUSG00000033813,TCEA1,25.004859999999997,26.0558,24.1341,0.0491352410084202,0.10629187026966895,Unannotated
ENSMUSG00000033819,PPP1R16A,50.9258,15.4159,15.4033,1.6624654542329218,0.0011077636510530664,Unannotated
ENSMUSG00000033825,TPSB2,0,0.371929,0.676486,-0.7454404355236415,-0.2892346143615813,Unannotated
ENSMUSG00000033845,MRPL15,160.767,10.2078,10.0708,3.8690859488987908,0.01774363847224157,Unannotated
ENSMUSG00000033855,STON1,0.5689776666666667,8.10197,5.91898,-2.140734553940598,0.3956194605988543,Unannotated
ENSMUSG00000033857,ENGASE,6.253516666666666,0.985218,1.11437,1.7784527550910985,-0.09093041963694519,Unannotated
ENSMUSG00000033862,CDK10,7.908876666666667,8.96188,11.0503,-0.4357536269343459,-0.2745791260868553,Nucleus
ENSMUSG00000033863,KLF9,2.1753393333333335,16.8592,19.6764,-2.703002338494276,-0.21131756103821447,Unannotated
ENSMUSG00000033880,LGALS3BP,0,2.22869,2.69051,-1.8838201993830521,-0.19287127095282458,Unannotated
ENSMUSG00000033882,RBM46,68.73363333333333,18.6012,19.9494,1.7349457272628495,-0.09596694519340845,Nucleus
ENSMUSG00000033883,D3ERTD254E,8.570789,4.43706,3.94188,0.9535778838042603,0.13776676970538274,Unannotated
ENSMUSG00000033885,PXK,5.245453333333333,6.82264,5.9453,-0.15323071700654972,0.17161856097969713,Nucleus
ENSMUSG00000033900,MAP9,10.0165961,1.90769,1.90778,1.9216885043770042,-4.465419087012096e-5,Cytoplasm
ENSMUSG00000033902,MAPKBP1,23.70114,17.2621,15.3768,0.592924141938729,0.15719918935305105,Unannotated
ENSMUSG00000033904,CCP110,12.249703333333334,17.0717,21.9942,-0.795309947773462,-0.3475377787124582,Cytoplasm
ENSMUSG00000033906,ZDHHC15,0.008926633333333333,1.65189,1.30026,-1.1889756701992538,0.2052239946995308,Unannotated
ENSMUSG00000033909,USP36,11.808666666666667,8.40821,7.57753,0.5784861327006191,0.13335799619658043,Nucleus
ENSMUSG00000033910,GUCY1A3,0.7637943333333332,9.43841,7.09003,-2.1974627068502834,0.3676850167002525,Unannotated
ENSMUSG00000033916,CHMP2A,54.133833333333335,92.7999,91.939,-0.7533462095929837,0.013302262784944001,Unannotated
ENSMUSG00000033917,GDE1,26.434466666666665,28.4376,28.5403,-0.10669494793186146,-0.005024422044738061,Integral Membrane
ENSMUSG00000033918,PARL,35.51036666666667,25.2312,26.0735,0.4314247496410273,-0.04559759976260395,Integral Membrane
ENSMUSG00000033931,RBM34,16.688713333333336,9.37828,9.47894,0.7553363230007335,-0.01392542345698949,Unannotated
ENSMUSG00000033933,VHL,313.31193333333334,35.0415,34.272,3.1556017601215784,0.031135673411690566,Nucleus
ENSMUSG00000033938,NDUFB7,115.2676,147.085,137.202,-0.24932937332565094,0.0996470189241251,Unannotated
ENSMUSG00000033940,BRK1,223.316,144.805,142.832,0.6411478437165299,0.019655509100332414,Unannotated
ENSMUSG00000033943,MGA,334.253,18.4731,17.1863,4.204326280227939,0.09863051393076441,Unannotated
ENSMUSG00000033948,ZSWIM5,34.6213,9.33948,9.42699,1.7724174190466673,-0.01215911903626103,Unannotated
ENSMUSG00000033949,TRIM36,4.088099333333334,1.2991,1.24101,1.182977749607507,0.036920131283845796,Cytoplasm
ENSMUSG00000033952,ASPM,61.7113,7.68646,7.46767,2.8886884756513567,0.03680330806749257,Nucleus
ENSMUSG00000033953,PPP3R1,74.84336666666667,53.0507,49.6081,0.5836546948124041,0.09494499045064858,Unannotated
ENSMUSG00000033955,TNKS1BP1,80.45013333333334,18.0558,14.9475,2.352586781917706,0.2568998980822693,Nucleus
ENSMUSG00000033961,ZFP446,3.41063,1.76069,1.29387,0.9432011082289352,0.26724526356151934,Unannotated
ENSMUSG00000033964,ZBTB41,25.0467,8.89357,8.98574,1.3831593524615622,-0.013378145898406548,Nucleus
ENSMUSG00000033965,SLC16A2,2.39174,15.3075,14.1097,-2.1553775295330033,0.11006061214877605,Integral Membrane
ENSMUSG00000033970,RFC3,35.2003,31.2801,32.6346,0.10605555229695829,-0.059301053073968484,Nucleus
ENSMUSG00000033972,ZFP944,2.5950666666666664,6.57046,6.22139,-1.0062580349986276,0.06810440546944099,Unannotated
ENSMUSG00000033983,COIL,20.296333333333333,9.98292,8.63689,1.1439655151131711,0.18862212816948803,Nucleus
ENSMUSG00000033985,TESK2,10.243705,4.8212,5.15436,0.8694367656115819,-0.08029225138652432,Nucleus
ENSMUSG00000033991,TTC37,12.358166666666667,8.34126,7.63156,0.6300287902161433,0.11399583734164719,Unannotated
ENSMUSG00000033998,KCNK1,0.38283,2.19579,1.3692,-0.776776183442535,0.43177261854958476,Integral Membrane
ENSMUSG00000034006,PQLC1,13.058566666666666,6.78423,5.18514,1.184571356802957,0.33174808711655585,Integral Membrane
ENSMUSG00000034007,SCAPER,19.7983,16.1935,18.0762,0.12469179744594237,-0.14991055616431326,Unannotated
ENSMUSG00000034021,PDS5B,74.45293333333332,21.9096,22.2476,1.6984952033597727,-0.021129515665874714,Nucleus
ENSMUSG00000034022,CPSF1,73.21953333333333,30.4482,28.7144,1.320636679885712,0.08181519394766859,Nucleus
ENSMUSG00000034023,FANCD2,47.252833333333335,14.2775,15.3035,1.5654319453907737,-0.09377323132119332,Nucleus
ENSMUSG00000034024,CCT2,469.4576666666666,209.383,206.577,1.180418311648373,0.019371533670394982,Unannotated
ENSMUSG00000034032,RPAP1,77.52266666666667,11.586,9.74914,2.8688879286431224,0.22759860842800797,Nucleus
ENSMUSG00000034037,FGD5,6.480756666666667,2.61772,3.02139,0.895489946311119,-0.15261350521554126,Unannotated
ENSMUSG00000034041,LYL1,0,0.515356,0.585777,-0.6651899062158659,-0.06553314281446329,Nucleus
ENSMUSG00000034042,GPBP1L1,420.978,31.0559,33.291,3.6212659032631964,-0.0972400626779756,Nucleus
ENSMUSG00000034055,PHKA1,5.934573333333333,7.63918,7.69958,-0.327138632011791,-0.01005136848852243,Unannotated
ENSMUSG00000034064,POGLUT1,32.93976666666667,16.8145,15.2551,1.062084215101783,0.13215956048962754,Unannotated
ENSMUSG00000034066,FARP2,7.609556666666667,2.41533,2.60435,1.2561998399061833,-0.0777141276790838,Cytoplasm
ENSMUSG00000034075,ZDHHC5,16.71746666666667,21.4919,20.4571,-0.2762827693530909,0.06795043358746335,Integral Membrane
ENSMUSG00000034083,CCDC174,69.4503,14.4412,16.8455,1.9810455262373563,-0.2087754489628384,Unannotated
ENSMUSG00000034088,HDLBP,139.17936666666665,62.6495,58.7008,1.231451842201796,0.09239891709217857,Nucleus
ENSMUSG00000034101,CTNND1,96.7298,25.8385,24.234,1.9534296241308657,0.08893512666414685,Nucleus
ENSMUSG00000034108,CCS,25.398756666666667,36.4097,34.9243,-0.44449006256429335,0.0584523510749922,Nucleus
ENSMUSG00000034109,GOLIM4,10.044443333333334,16.3449,14.6894,-0.5064694760637692,0.14472134168944562,Integral Membrane
ENSMUSG00000034110,KCTD7,1.7164333333333335,1.91064,1.57994,0.07437612663242887,0.17399889779102964,Cytoplasm
ENSMUSG00000034111,TMED8,2.83291,7.40008,6.48765,-0.966072876858302,0.16589006809588014,Unannotated
ENSMUSG00000034118,TPST1,240.745,50.285,46.5856,2.3448890837628165,0.10801186154812562,Unannotated
ENSMUSG00000034120,SRSF2,190.27166666666668,157.644,150.462,0.3366672969175679,0.06683707459205272,Nucleus
ENSMUSG00000034121,MKS1,7.296633333333333,5.2215,5.62115,0.3254442136938139,-0.08981935927414356,Cytoplasm
ENSMUSG00000034126,POMT2,5.847026666666667,7.99852,8.66769,-0.49769358179396833,-0.1034834742559101,Integral Membrane
ENSMUSG00000034127,TSPAN8,1.1242933333333334,1.337,1.79139,-0.39400071047469476,-0.2563259709921721,Unannotated
ENSMUSG00000034135,SIK3,80.25730333333333,11.8092,10.6205,2.8058253414818553,0.140508229308364,Unannotated
ENSMUSG00000034145,TMEM63C,2.218393333333333,0.733369,0.66414,0.9515638456763772,0.05880199948651293,Integral Membrane
ENSMUSG00000034152,EXOC3,32.33343333333334,22.523,23.1732,0.46356145540747223,-0.039336401173278635,Unannotated
ENSMUSG00000034154,INO80,12.356836666666666,11.4561,11.0501,0.14853325218006147,0.047807312834712026,Nucleus
ENSMUSG00000034158,LRRC58,11.05207,19.2288,18.312,-0.6802166237745989,0.06691315859187753,Unannotated
ENSMUSG00000034160,OGT,44.08743333333334,54.9257,44.1701,-0.0026427228618131505,0.3081433013491023,Nucleus
ENSMUSG00000034161,SCX,0,33.4927,31.5828,-5.026038681947248,0.08218047662291404,Nucleus
ENSMUSG00000034163,ZFC3H1,9.279286666666666,14.235900000000001,13.2924,-0.4755080442963887,0.09222652782887303,Unannotated
ENSMUSG00000034164,EMID1,1.2929533333333334,1.23828,1.65832,-0.2133077888644811,-0.24812425898710996,Unannotated
ENSMUSG00000034165,CCND3,101.22193333333333,24.3635,19.4402,2.3222235648309972,0.3113445292624215,Nucleus
ENSMUSG00000034168,IRF2BPL,7.718876666666666,24.9829,21.4879,-1.3669347670436807,0.2084135182435032,Nucleus
ENSMUSG00000034171,FAAH,13.04995,3.60607,3.98556,1.4947375276086168,-0.11421922714905663,Integral Membrane
ENSMUSG00000034175,RHBDD3,24.713733333333334,7.4286,7.89298,1.5318002416309953,-0.07737392329378545,Integral Membrane
ENSMUSG00000034177,RNF43,0,0.665997,0.630621,-0.7054215000394363,0.030964302771455312,Unannotated
ENSMUSG00000034187,NSF,106.7382,17.4721,18.1715,2.490494742507058,-0.05361533114975482,Unannotated
ENSMUSG00000034189,HSDL1,12.735430000000001,16.6385,18.6726,-0.5182855658800671,-0.15745976433820652,Unannotated
ENSMUSG00000034190,CHMP7,78.07339999999999,39.0203,38.4701,1.0024322846256748,0.01997180761355101,Unannotated
ENSMUSG00000034192,LSM3,86.49196666666667,127.471,146.532,-0.7538054491619743,-0.19958517808432488,Nucleus
ENSMUSG00000034194,R3HCC1,60.403,20.881,17.9614,1.6952436554409545,0.20661318490758743,Unannotated
ENSMUSG00000034201,GAS2L1,32.48119333333333,33.9283,38.0369,-0.22148754089173373,-0.1604420632516624,Cytoplasm
ENSMUSG00000034203,CHCHD4,7.668216666666666,20.8154,22.3857,-1.4318194934157387,-0.10027968659857231,Unannotated
ENSMUSG00000034205,LOXL2,5.70553,5.63102,5.2412,0.10352792238914303,0.08740736258160658,Nucleus
ENSMUSG00000034206,POLQ,9.684516666666667,1.47486,2.20179,1.738571054430188,-0.3715317711334778,Cytoplasm
ENSMUSG00000034209,RASL10A,0,11.5575,13.4633,-3.8543248553687914,-0.20384748547168638,Unannotated
ENSMUSG00000034210,EFCAB14,57.18743333333333,11.6469,10.8951,2.290340209447987,0.0884163954765183,Unannotated
ENSMUSG00000034211,MRPS17,65.89043333333333,36.0046,37.9725,0.779343411259275,-0.07475185850416556,Unannotated
ENSMUSG00000034216,VPS18,8.169563333333333,11.0337,11.5417,-0.4518079780181575,-0.05965261959326,Unannotated
ENSMUSG00000034218,ATM,307.0720333333333,13.6596,16.8301,4.110881021548603,-0.28246905551784396,Nucleus
ENSMUSG00000034220,GPC1,4.693723333333334,6.03069,4.92737,-0.05801972460287243,0.24627416735366361,Unannotated
ENSMUSG00000034226,RHOV,2.2741633333333335,2.14643,2.58647,-0.13143826981120166,-0.18884871600620529,Unannotated
