GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0140297,167,0.697357021334488,0.04387787076712136,0.0022961056168986933,0.08069679107142695,DNA-binding transcription factor binding,MF,0.018669525432640565,0.37522783397539194,0.018669525432640565,1.7288667213977327
GO:0140662,26,1.282760148908197,-0.006245954989882533,0.002511004462387537,0.16816187784313522,ATP-dependent protein folding chaperone,MF,0.02017665938600809,0.5343655576357157,0.02017665938600809,1.695150737520331
GO:0051539,43,1.047458971384123,0.004207457607225549,0.002692982920471227,0.22991296152165258,"4 iron, 4 sulfur cluster binding",MF,0.021387294589323813,0.6089791072612994,0.021387294589323813,1.66984414853917
GO:0051082,77,0.3121002508398614,-0.025374272911728925,0.5890357645921653,9.436245347390573e-4,unfolded protein binding,MF,0.7633992926308328,0.021483185240892537,0.021483185240892537,1.6679013267905909
GO:0000977,255,0.19361702633672903,0.059196003932931604,0.5318133407234519,0.0010200910752289254,RNA polymerase II transcription regulatory region sequence-specific DNA binding,MF,0.7293745215142924,0.021879679033351782,0.021879679033351782,1.6599590532283062
GO:0030971,53,0.457911247270399,0.08618232272774964,0.5560909140567871,0.0011212134204499449,receptor tyrosine kinase binding,MF,0.7418165904312218,0.021879679033351782,0.021879679033351782,1.6599590532283062
GO:0008237,100,-0.07765838831054676,0.06933777794916855,0.11276692608676468,0.001105128451431974,metallopeptidase activity,MF,0.28846370980247293,0.021879679033351782,0.021879679033351782,1.6599590532283062
GO:0005324,15,-1.1689358981558837,-0.03011191880212318,0.003050101681748674,0.08352519941611601,long-chain fatty acid transmembrane transporter activity,MF,0.023686493063028384,0.37779941192852473,0.023686493063028384,1.625499234596684
GO:0043274,21,1.6565376254055382,0.08217928865312239,0.0030518468368177128,0.08607540851620482,phospholipase binding,MF,0.023686493063028384,0.3842451242912934,0.023686493063028384,1.625499234596684
GO:0005249,26,-0.1977440564277942,0.16530053030304892,0.08819432302333394,0.0012856437809869018,voltage-gated potassium channel activity,MF,0.24788774742772463,0.024391519511501498,0.024391519511501498,1.612761143724622
GO:0070182,22,1.3683099267695866,0.011890295691015103,0.0032084669087682066,0.4812024467177616,DNA polymerase binding,MF,0.024622279760547025,0.7995982914308324,0.024622279760547025,1.6086717385050904
GO:0035198,28,1.2877876071017083,0.07819218711546876,0.003479601848873215,0.6671391926241806,miRNA binding,MF,0.026406311808671173,0.8985612340961154,0.026406311808671173,1.5782922528255166
GO:0003730,83,0.9135560036629958,0.007051594124111137,0.003546641396838632,0.2092779258317286,mRNA 3'-UTR binding,MF,0.02661929751693171,0.5858066530453714,0.02661929751693171,1.5748034097383439
GO:0004888,62,-0.32792263500431934,0.08247865660999318,0.0040040008202902565,0.006366568108603678,transmembrane signaling receptor activity,MF,0.029092899577215375,0.07497182789959159,0.029092899577215375,1.5362129921379841
GO:0005544,34,-0.48854994554463543,0.04162382511831685,0.003997059296430362,0.7237531250801452,calcium-dependent phospholipid binding,MF,0.029092899577215375,0.9153930156494338,0.029092899577215375,1.5362129921379841
GO:0005506,75,-0.23986900577403633,0.048567956321661734,0.0043100836426407775,0.5843471690831816,iron ion binding,MF,0.030987232925512115,0.8591002373130122,0.030987232925512115,1.508817203329445
GO:0005516,144,0.5203126000617492,0.06491566628350293,0.12113407809515372,0.0017301799127285612,calmodulin binding,MF,0.3019510048868248,0.03109770737877914,0.03109770737877914,1.5072716273540783
GO:0031406,12,-1.0886595186011032,0.08566310480379666,0.0043846229249758124,0.17055884562896928,carboxylic acid binding,MF,0.031194765184984163,0.5343655576357157,0.031194765184984163,1.5059182791231984
GO:0008017,220,0.583295793148742,0.007628279821917393,0.004574610757261866,0.049042346624168606,microtubule binding,MF,0.03221091904340056,0.2768258078041914,0.03221091904340056,1.4919968836937094
GO:0031369,22,1.3313993972616178,0.06523247485553696,0.004960686490968869,0.6638107147350824,translation initiation factor binding,MF,0.034569933831550166,0.8966351752083518,0.034569933831550166,1.4613014517164924
GO:1990381,17,1.3390176281887844,0.019600006764427604,0.005010868886271547,0.7435671475289467,ubiquitin-specific protease binding,MF,0.034569933831550166,0.9267451856975741,0.034569933831550166,1.4613014517164924
