GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0071380,10,-0.3135982742268544,0.21607098373577227,0.2055427312871895,6.630535552268116e-4,cellular response to prostaglandin E stimulus,BP,0.5015887015028038,0.018007931784000907,0.018007931784000907,1.74453616315903
GO:0046839,11,-0.8611318992153307,0.18426387034285843,0.06792770079306933,6.949054351430662e-4,phospholipid dephosphorylation,BP,0.29464102521857655,0.018453599888799205,0.018453599888799205,1.733918900001532
GO:0071711,26,-0.445147123284879,0.13589544245137158,0.06337415012515263,7.08044885782006e-4,basement membrane organization,BP,0.2847071781938248,0.01859590414306587,0.01859590414306587,1.7305827011555908
GO:0035987,23,-0.6309534157822759,0.14016908732335692,0.06040698421768899,7.228440312145709e-4,endodermal cell differentiation,BP,0.2776702489347306,0.018778230810900267,0.018778230810900267,1.7263453271528304
GO:0051216,72,-0.0749486398383513,0.07319804572976898,0.14357940722934084,7.500829484635707e-4,cartilage development,BP,0.4237808050132914,0.019276325234708968,0.019276325234708968,1.7149757547900115
GO:0019731,19,-1.2443808235118128,-0.13082768857174315,5.819763957281738e-4,0.1346297716669238,antibacterial humoral response,BP,0.019870336939861934,0.4093704252976436,0.019870336939861934,1.7017947685277237
GO:0000723,62,1.0307106144678417,-0.010298178970315227,5.973512862253931e-4,0.1092459697830763,telomere maintenance,BP,0.020108022170122385,0.36676956364251656,0.020108022170122385,1.6966306446118304
GO:0016055,180,0.3450356606227007,0.06556010432053705,0.5086973425659189,7.912346785802739e-4,Wnt signaling pathway,BP,0.7608176775547848,0.020117562572413348,0.020117562572413348,1.696424639196406
GO:0001570,64,-0.1816818376974644,0.09343165198418851,0.12515703452196464,8.016697289388345e-4,vasculogenesis,BP,0.3951457232595713,0.020168322654355943,0.020168322654355943,1.6953302193999633
GO:0048146,58,0.3570253099574124,0.12013261304294265,0.4443450179736981,8.603520017808316e-4,positive regulation of fibroblast proliferation,BP,0.7246183091765682,0.0211296108275694,0.0211296108275694,1.6751085018589786
GO:0001944,25,-0.47375414797224163,0.13099515071803447,0.0641385756774895,8.7304251855032e-4,vasculature development,BP,0.28670260370900663,0.0211296108275694,0.0211296108275694,1.6751085018589786
GO:0007167,15,-0.2608397614720818,0.13963755273953438,0.1413925227212301,8.752432936942972e-4,enzyme-linked receptor protein signaling pathway,BP,0.42030861853699,0.0211296108275694,0.0211296108275694,1.6751085018589786
GO:0045141,10,0.36899998524599414,-0.33677135430535754,0.9095527209710433,8.751336354281892e-4,meiotic telomere clustering,BP,0.9760888347722553,0.0211296108275694,0.0211296108275694,1.6751085018589786
GO:0010761,23,-0.0745954470044851,0.12791760479067713,0.3353489708439602,8.991333636597258e-4,fibroblast migration,BP,0.63636989701947,0.021489287391467445,0.021489287391467445,1.6677779859550328
GO:0008360,108,0.10970084778297422,0.07189521732958316,0.3945541292347179,9.134550490731551e-4,regulation of cell shape,BP,0.689128860548935,0.02161542145826575,0.02161542145826575,1.665236292158332
GO:0040037,14,-0.44952305868935477,0.1483341325769732,0.06042441896406898,9.287885341437411e-4,negative regulation of fibroblast growth factor receptor signaling pathway,BP,0.2776702489347306,0.021762790162779815,0.021762790162779815,1.6622854253976893
GO:0030036,199,0.5504704373428652,0.05157653791555331,0.003711979696999256,9.559755656697239e-4,actin cytoskeleton organization,BP,0.05723633210211756,0.02196905386491,0.02196905386491,1.6581886463155697
GO:0030279,28,0.19282002105837207,0.13262592900411474,0.996221992809311,9.551571631717974e-4,negative regulation of ossification,BP,0.9986349315330009,0.02196905386491,0.02196905386491,1.6581886463155697
GO:0097191,37,-0.57752243678832,0.08772534512921215,7.040753248959746e-4,0.030162549157849487,extrinsic apoptotic signaling pathway,BP,0.02210492872112261,0.1829657169727418,0.02210492872112261,1.655510881168559
GO:0046339,11,1.9767151023120038,0.027568735342455908,7.121671596344941e-4,0.9951468896684114,diacylglycerol metabolic process,BP,0.02210492872112261,0.9968151996259443,0.02210492872112261,1.655510881168559
GO:0001818,29,-0.77207226338915,0.018999039550489365,7.000479956881736e-4,0.8937575565671483,negative regulation of cytokine production,BP,0.02210492872112261,0.959670193106663,0.02210492872112261,1.655510881168559
GO:0009617,87,-0.34213621160824215,9.187295977614314e-4,6.689192999701382e-4,0.37485627723293147,response to bacterium,BP,0.02210492872112261,0.6705886995409478,0.02210492872112261,1.655510881168559
GO:0030501,35,-0.713852804675945,0.09135098945924895,7.01394621548863e-4,0.021155525719230343,positive regulation of bone mineralization,BP,0.02210492872112261,0.14959084754130333,0.02210492872112261,1.655510881168559
GO:0000028,13,2.9721787081766253,-0.37110649593080275,6.999516250407214e-4,0.09755974606116341,ribosomal small subunit assembly,BP,0.02210492872112261,0.34462437175597793,0.02210492872112261,1.655510881168559
GO:0035025,22,-0.16088239341734684,0.14937790385709024,0.13990295174407122,0.001033477058131237,positive regulation of Rho protein signal transduction,BP,0.41900758730367194,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:1902895,46,-0.03802528743581648,0.0786278379091374,0.16206532183129235,0.0010381083089204164,positive regulation of miRNA transcription,BP,0.4480673727619104,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:0045766,114,-0.09837719048803212,0.07505608528680784,0.005076198457439225,0.0010143357868095328,positive regulation of angiogenesis,BP,0.06588224219434692,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:0006631,155,-0.11521051219319768,0.07924816420257501,0.006197625487878033,0.0010270849819956113,fatty acid metabolic process,BP,0.07601630862500779,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:0001755,37,0.04443003129369439,0.10925634060017203,0.5684928661931428,0.0010443149146896502,neural crest cell migration,BP,0.7996241893204185,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:0007288,12,0.28426106186099587,-0.16812942365096947,0.6616083562704989,0.001005878175827183,sperm axoneme assembly,BP,0.8560153436483656,0.022485699514488863,0.022485699514488863,1.6480935972862976
GO:0001935,19,0.11669593794152686,0.127546915121618,0.6519579758424885,0.0010712619809144395,endothelial cell proliferation,BP,0.8528339559986988,0.022859965485584915,0.022859965485584915,1.6409244296463947
GO:0008406,10,-1.807127101547487,0.11224027716354099,7.493724856663047e-4,0.25441466975639143,gonad development,BP,0.02296154154798036,0.5548174987528891,0.02296154154798036,1.6389989584644984
GO:0007599,17,-1.1800788782202436,0.05678038255963451,7.758685737652002e-4,0.32125522528096734,hemostasis,BP,0.023472479636694032,0.6252442902455309,0.023472479636694032,1.6294410290358434
GO:0048333,10,0.026090242314448953,0.1818929328084753,0.5513140090467188,0.0011183758790236067,mesodermal cell differentiation,BP,0.7880654451531319,0.023654144697932918,0.023654144697932918,1.6260927508360303
GO:1902533,34,0.11795880943858371,0.1146590497577606,0.42129419869893003,0.001184756510394964,positive regulation of intracellular signal transduction,BP,0.7090796724580583,0.024838316314420735,0.024838316314420735,1.6048778465042655
GO:0006915,486,0.4875647795293875,0.025461401346833543,8.422629303645471e-4,0.4838598350714536,apoptotic process,BP,0.02485195559964528,0.7473831388503853,0.02485195559964528,1.6046394309661443
GO:0006414,21,1.4672784078472252,0.031047821955678772,8.377072144598449e-4,0.9664907647659012,translational elongation,BP,0.02485195559964528,0.9884094684597791,0.02485195559964528,1.6046394309661443
GO:0010467,239,0.04699280373818745,0.059944511075254274,0.05896186411113389,0.001252627739478391,gene expression,BP,0.27738224210808715,0.026032872150898737,0.026032872150898737,1.5844779144695291
GO:2000059,24,1.7894727831802435,0.012596269118790682,9.643715481711911e-4,0.4128073660315556,negative regulation of ubiquitin-dependent protein catabolic process,BP,0.026637230325414738,0.6995224733119121,0.026637230325414738,1.5745109340408439
GO:0006511,217,0.6410635869862076,0.00942691941892095,9.540143204944686e-4,0.09626974604782297,ubiquitin-dependent protein catabolic process,BP,0.026637230325414738,0.3418791873020756,0.026637230325414738,1.5745109340408439
GO:0006303,38,1.1369072660815625,0.043121151922179114,9.651399003029182e-4,0.6207731049393239,double-strand break repair via nonhomologous end joining,BP,0.026637230325414738,0.8377136761611139,0.026637230325414738,1.5745109340408439
GO:0031297,39,1.1855848576733217,-0.05596126673943353,9.696397649837164e-4,0.009395214842656435,replication fork processing,BP,0.026637230325414738,0.09434639873970375,0.026637230325414738,1.5745109340408439
GO:0071363,61,-0.030269257922085728,0.09717151640141185,0.2213659585384659,0.0013131098663252874,cellular response to growth factor stimulus,BP,0.518182802063598,0.027054591211357212,0.027054591211357212,1.5677590237714318
GO:0043627,42,-0.7219708521909668,0.06103016715913341,0.0010075126599628729,0.21197091245414684,response to estrogen,BP,0.027055677048441196,0.515699724677276,0.027055677048441196,1.5677415936950692
GO:0006937,11,-1.9579338978410543,0.029880036825352944,9.989933355322746e-4,0.4697600253514279,regulation of muscle contraction,BP,0.027055677048441196,0.7405847365368817,0.027055677048441196,1.5677415936950692
GO:0032435,41,1.347974274120489,0.030360798243364105,0.0010277509849286521,0.9803487310642862,negative regulation of proteasomal ubiquitin-dependent protein catabolic process,BP,0.027292498377549764,0.9940156414635031,0.027292498377549764,1.5639567068394578
GO:0031647,96,0.8498138235300947,0.024485062952378372,0.001087615080296934,0.800947157944512,regulation of protein stability,BP,0.02856483562538101,0.9229815368791627,0.02856483562538101,1.5441682707175715
GO:0042273,34,1.5802614759582612,0.010181183546999881,0.0011171672539959578,0.20345947010010884,ribosomal large subunit biogenesis,BP,0.029022062359242817,0.5065293057700627,0.029022062359242817,1.5372717290652673
GO:0060070,64,0.01782580609487719,0.08813974822922478,0.32827099143180843,0.001478913626214262,canonical Wnt signaling pathway,BP,0.630681406368185,0.02970255098026963,0.02970255098026963,1.5272062500404098
GO:0009887,90,-0.14906842317952593,0.059210599317913476,0.010706878264522856,0.0014674304931752943,animal organ morphogenesis,BP,0.10889123000940266,0.02970255098026963,0.02970255098026963,1.5272062500404098
GO:0060976,35,-0.042194335192116565,0.1035877155238238,0.23032361040706245,0.0015039409263921549,coronary vasculature development,BP,0.5318732762035435,0.02995349011731042,0.02995349011731042,1.5235525672519536
GO:0032543,90,0.5985410780445595,-0.00997900622331733,0.06887351042643855,0.0015196174388685331,mitochondrial translation,BP,0.295525475617932,0.03001558412310574,0.03001558412310574,1.5226532005682054
GO:0031507,47,1.0126444708688556,0.0010236545059148154,0.001196059933243652,0.2679151799133868,heterochromatin formation,BP,0.030737454198412135,0.566671072750171,0.030737454198412135,1.512332105390817
GO:0031053,11,2.0202950735858725,0.021349803601894278,0.0012190495971603468,0.7634983093600627,primary miRNA processing,BP,0.030994984438438608,0.9078412733186815,0.030994984438438608,1.5087085773573161
GO:0008217,53,-0.5074388194085091,0.0680808698880665,0.0012370136754321795,0.10777362134512954,regulation of blood pressure,BP,0.03112065983455694,0.3650858286454182,0.03112065983455694,1.506951203473187
GO:0055001,26,0.03930537795080395,0.11042411867306026,0.466788466599398,0.0015949132321163078,muscle cell development,BP,0.7363857657904694,0.031244611678344063,0.031244611678344063,1.5052248685641958
GO:0032930,16,-1.0150831842034005,-0.034030095690031396,0.0013145820793039602,0.2105788585212879,positive regulation of superoxide anion generation,BP,0.03239021824264397,0.5140791336730113,0.03239021824264397,1.489586125739231
GO:0050829,36,-0.6817685658767723,-0.1037351213026559,0.0013019742725052122,0.14910582829184035,defense response to Gram-negative bacterium,BP,0.03239021824264397,0.4319550662030284,0.03239021824264397,1.489586125739231
GO:0010976,132,0.3273920473858395,0.07094567564385079,0.8977740702707232,0.0016773716682151358,positive regulation of neuron projection development,BP,0.9760888347722553,0.032592831601903856,0.032592831601903856,1.486877907234729
GO:0032835,15,-1.1007116477389622,0.16275762357512252,0.011339599213398468,0.0016946492028439679,glomerulus development,BP,0.11199025669430719,0.032662996732234544,0.032662996732234544,1.4859439725519332
GO:0031589,20,-0.6069019354504621,0.1034016655548195,0.03815979085658309,0.001721727529099757,cell-substrate adhesion,BP,0.2228789912007572,0.03291943035638736,0.03291943035638736,1.4825476885028441
GO:0007156,63,0.06190248139004863,0.09815177597373824,0.21705440045375718,0.0017475699132318333,homophilic cell adhesion via plasma membrane adhesion molecules,BP,0.5148719440089872,0.033148349941460965,0.033148349941460965,1.479538085031569
GO:0090103,20,-0.10381341554905303,0.15863362013305007,0.4924650246940161,0.0018038574124029107,cochlea morphogenesis,BP,0.7515909380706887,0.033681400122210596,0.033681400122210596,1.4726098633507918
GO:2000573,19,0.5059231624689957,0.15937310401098162,0.7522293806464806,0.00180323336324823,positive regulation of DNA biosynthetic process,BP,0.9165209920017273,0.033681400122210596,0.033681400122210596,1.4726098633507918
GO:0006935,58,-0.43156863384939154,0.05924531129642213,0.001388786160872952,0.3768239959068595,chemotaxis,BP,0.03378055924962384,0.671631769183083,0.03378055924962384,1.4713331648000856
GO:0006282,52,0.9973723828004941,0.020901736275392553,0.0013992783956957155,0.686893816473951,regulation of DNA repair,BP,0.03378055924962384,0.8779017226592207,0.03378055924962384,1.4713331648000856
GO:0032967,28,-0.5340171745126485,0.13328664358266668,0.06434524524183041,0.001890464502277729,positive regulation of collagen biosynthetic process,BP,0.28691256740293786,0.034525333378667616,0.034525333378667616,1.4618621191557988
GO:0048286,45,0.005054993080171176,0.07338415177722078,0.2979057606262666,0.0018850564146326006,lung alveolus development,BP,0.6072129515786694,0.034525333378667616,0.034525333378667616,1.4618621191557988
GO:0001569,32,0.05992313007797164,0.13359186383274843,0.35385991088990404,0.0018923927500441246,branching involved in blood vessel morphogenesis,BP,0.6556220608638702,0.034525333378667616,0.034525333378667616,1.4618621191557988
GO:0040008,21,0.03249379792459072,0.1327932130797775,0.8539640843119133,0.0019171811899422915,regulation of growth,BP,0.9618162872316083,0.03471259881789452,0.03471259881789452,1.4595128709145642
GO:0003376,10,-0.04795345070966825,0.18824767313017937,0.4455133019957185,0.002007770685250021,sphingosine-1-phosphate receptor signaling pathway,BP,0.7247249554097048,0.03607948825374098,0.03607948825374098,1.4427396310567198
GO:0055085,291,-0.01731790899890156,0.04523110935876689,0.0015185335531629127,0.029567082463351352,transmembrane transport,BP,0.03608226518117645,0.18119314637797368,0.03608226518117645,1.4427062060301632
GO:0045070,23,1.5364607029484656,0.0345623850883708,0.0015399125725857733,0.8105109294245374,positive regulation of viral genome replication,BP,0.03608226518117645,0.9265152266793633,0.03608226518117645,1.4427062060301632
GO:0086004,14,-1.3576422187822852,0.06007016999920567,0.0015276810613132656,0.5499911274948934,regulation of cardiac muscle cell contraction,BP,0.03608226518117645,0.7936116931781856,0.03608226518117645,1.4427062060301632
GO:0016446,12,1.8055866750584098,0.008704901387928378,0.0015771880049916488,0.6846413791608921,somatic hypermutation of immunoglobulin genes,BP,0.03659688671776739,0.8764512784916633,0.03659688671776739,1.4365558582887341
GO:0051480,29,-0.6680606793969943,-0.030165728976731865,0.0017385396631646073,0.2260177984374493,regulation of cytosolic calcium ion concentration,BP,0.03742567996279843,0.5290720257252731,0.03742567996279843,1.4268303004997092
GO:0035019,56,0.9126346802779687,0.03875402552867631,0.0017080794904481295,0.45371521013107996,somatic stem cell population maintenance,BP,0.03742567996279843,0.7341769480117001,0.03742567996279843,1.4268303004997092
GO:0019882,31,-0.45677908372337844,0.0426470813729414,0.0017701221875063434,0.7353149313440923,antigen processing and presentation,BP,0.03742567996279843,0.8986560582754656,0.03742567996279843,1.4268303004997092
GO:2000779,27,1.3432656008748656,-0.030919150787637417,0.0017028878467047065,0.047694463945366354,regulation of double-strand break repair,BP,0.03742567996279843,0.23621244653021783,0.03742567996279843,1.4268303004997092
GO:0010971,28,1.2340325413860962,0.02587644318664689,0.0016549355456586257,0.893818347219846,positive regulation of G2/M transition of mitotic cell cycle,BP,0.03742567996279843,0.959670193106663,0.03742567996279843,1.4268303004997092
GO:0006826,21,-1.0183645115138364,0.05241164375050407,0.0017108463848111368,0.4630040965998144,iron ion transport,BP,0.03742567996279843,0.7382120019169822,0.03742567996279843,1.4268303004997092
GO:1990845,12,-1.6724269944635695,0.09286618848472393,0.001642342049531495,0.0857174800054327,adaptive thermogenesis,BP,0.03742567996279843,0.31700804830032164,0.03742567996279843,1.4268303004997092
GO:0141196,13,1.6428070675564939,-0.054570191326717775,0.0017567025066905749,0.03643281191799018,transposable element silencing by piRNA-mediated DNA methylation,BP,0.03742567996279843,0.19834719928017433,0.03742567996279843,1.4268303004997092
GO:0006081,10,-1.6509134921126452,0.16390512712217603,0.0017851579563845275,0.004424144633879,aldehyde metabolic process,BP,0.03742567996279843,0.05907098142441793,0.03742567996279843,1.4268303004997092
GO:0010629,262,0.31578815636685076,0.05073771613494747,0.24987856309433107,0.0021309493586672288,negative regulation of gene expression,BP,0.5539895818004157,0.03800723109861699,0.03800723109861699,1.4201337684498674
GO:0003272,10,-0.12924783791435884,0.2019756714738222,0.38963627690068353,0.002171352658795634,endocardial cushion formation,BP,0.6838095789476799,0.03815832981265857,0.03815832981265857,1.4184106425900658
GO:0099505,11,-0.24342055211714325,0.16313311865317678,0.2556474004415467,0.002163377354824592,regulation of presynaptic membrane potential,BP,0.5590094117614791,0.03815832981265857,0.03815832981265857,1.4184106425900658
GO:0019221,82,-0.1994626284622844,0.07225633335272033,0.0034616754023652847,0.0022910186998047178,cytokine-mediated signaling pathway,BP,0.055156028077686874,0.03887122547719166,0.03887122547719166,1.4103717673287943
GO:0001701,268,0.4751296933845273,0.05912418323836404,0.013458161195267338,0.002273937934397494,in utero embryonic development,BP,0.12467056301042224,0.03887122547719166,0.03887122547719166,1.4103717673287943
GO:0017015,17,-0.10798949257346946,0.14400381968013395,0.3022972651901288,0.002239245155690275,regulation of transforming growth factor beta receptor signaling pathway,BP,0.610561091389838,0.03887122547719166,0.03887122547719166,1.4103717673287943
GO:0007127,14,1.2866800868620754,-0.15438864050140907,0.0615107779435072,0.0022932396620435245,meiosis I,BP,0.27914802157515534,0.03887122547719166,0.03887122547719166,1.4103717673287943
GO:0043534,14,-0.15040723319339985,0.16378019675763733,0.26463423395368274,0.002273465259891788,blood vessel endothelial cell migration,BP,0.5675237987639106,0.03887122547719166,0.03887122547719166,1.4103717673287943
GO:0045780,14,-0.13547371421565957,0.21616037641899077,0.28105598517068825,0.0023102304278347346,positive regulation of bone resorption,BP,0.5881994785971496,0.03888345579242968,0.03888345579242968,1.410235143825826
GO:0016567,451,0.5104906486484053,0.0033030939248028285,0.001880825945452312,0.03220043020764543,protein ubiquitination,BP,0.039088469648965445,0.18758653164024788,0.039088469648965445,1.407951332279951
GO:0060065,18,-1.1024006811249265,0.09933257821558761,0.0019534267454205364,0.07044417686166289,uterus development,BP,0.0402473269099576,0.2897530656899397,0.0402473269099576,1.3952629586950187
GO:0060429,14,0.16452062574270399,0.14077707236223969,0.8672446771445335,0.002444166520010293,epithelium development,BP,0.9672024164141086,0.04036095732475644,0.04036095732475644,1.3940385412476064
GO:0060291,40,0.4734749594133425,0.10710721943128473,0.6573115218067322,0.0024486773272341775,long-term synaptic potentiation,BP,0.854345505271913,0.04036095732475644,0.04036095732475644,1.3940385412476064
GO:0002687,11,0.05614435616008198,0.165666602955026,0.5034194682352062,0.0024253905887373943,positive regulation of leukocyte migration,BP,0.7576580294103743,0.04036095732475644,0.04036095732475644,1.3940385412476064
GO:0045842,11,1.8758642239728818,0.01585860554490797,0.0019827437770871224,0.5897582373009356,positive regulation of mitotic metaphase/anaphase transition,BP,0.04050220194220703,0.8199663683241629,0.04050220194220703,1.3925213652950932
GO:0045906,12,-0.6207636725748439,0.15664147168365086,0.02529983855655264,0.0025161233328816215,negative regulation of vasoconstriction,BP,0.17736637910902173,0.041188594284842985,0.041188594284842985,1.3852230297176151
GO:0009410,197,0.03287516386326376,0.06605541156264612,0.0508705514903071,0.0025957779800510603,response to xenobiotic stimulus,BP,0.2548859917438867,0.04220346511783697,0.04220346511783697,1.374651889801955
GO:0001937,24,-1.0029812404380356,0.05103516940629121,0.0020896707511160115,0.7324632040027813,negative regulation of endothelial cell proliferation,BP,0.04232468724718023,0.8981975667350679,0.04232468724718023,1.3734062423702538
GO:2000767,15,1.5061817326753801,0.14581838701884317,0.0021162622239248104,0.1594708092388356,positive regulation of cytoplasmic translation,BP,0.04250308164017056,0.44681739048161445,0.04250308164017056,1.3715795807543312
GO:1901798,13,2.325827733072397,0.014267651311753074,0.0021901958713185805,0.34794371405455954,positive regulation of signal transduction by p53 class mediator,BP,0.04362140110376173,0.6448744702030741,0.04362140110376173,1.3603003891502592
GO:0007601,56,-0.4245152338712947,0.020034383627424372,0.0022242969942775476,0.6504737562724858,visual perception,BP,0.04393446129192842,0.8574868761044079,0.04393446129192842,1.357194694387955
GO:0003151,51,-0.30047466449199,0.08786202297510305,0.02184936617410854,0.0027457232776997437,outflow tract morphogenesis,BP,0.16489707010712334,0.044269452266709385,0.044269452266709385,1.3538958513895112
GO:0050807,23,-0.12068505207417346,0.12098747509279817,0.49857222447458516,0.002768061539573231,regulation of synapse organization,BP,0.7560835130039711,0.044269452266709385,0.044269452266709385,1.3538958513895112
GO:0071333,53,0.2502960602543749,0.11225030456306344,0.8744047584423758,0.002778417506278832,cellular response to glucose stimulus,BP,0.9693076867705371,0.044269452266709385,0.044269452266709385,1.3538958513895112
GO:0035092,15,-0.21935008057879773,-0.22349874633901334,0.2506641617247451,0.002810234397518397,sperm DNA condensation,BP,0.5539895818004157,0.044414340849353515,0.044414340849353515,1.3524767788463115
GO:0019985,10,0.8139463516439954,-0.22793067455175345,0.20870285937212069,0.002824677744394031,translesion synthesis,BP,0.5056596814161581,0.044414340849353515,0.044414340849353515,1.3524767788463115
GO:0009636,52,-0.4161361205714353,0.07178045059900884,0.0022769726303852105,0.012748196804082547,response to toxic substance,BP,0.04460626710344798,0.11289145175484303,0.04460626710344798,1.3506041193767788
GO:0001823,10,-1.534298563280623,0.1154613617516493,0.0023141205280025607,0.09425509060083248,mesonephros development,BP,0.044965431397773335,0.3384826597815305,0.044965431397773335,1.3471212356148332
GO:0031333,33,0.3822176266307694,-0.052422847570654255,0.7161687489677815,0.0028966654268771396,negative regulation of protein-containing complex assembly,BP,0.8953883120269602,0.04524856451134878,0.04524856451134878,1.344395194020963
GO:0007052,50,0.9164167977098852,0.027837955646600666,0.0023812971602100515,0.7593871277393328,mitotic spindle organization,BP,0.04589758236211309,0.9053433597666226,0.04589758236211309,1.3382101901587375
GO:2001240,24,-0.3569676851466632,0.11439400687276065,0.03749840270611921,0.002995587664873629,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,BP,0.22166142200002398,0.04648996440940242,0.04648996440940242,1.3326407862928444
GO:0000463,16,1.5056198081712089,-0.0016119667868620636,0.0024458392508992398,0.4113906036409772,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",BP,0.04675910454896203,0.6988212438559989,0.04675910454896203,1.3301338143016488
GO:0007596,45,-0.501546695587661,0.059780700350149006,0.0024651243402381657,0.14880912061397678,blood coagulation,BP,0.04675910454896203,0.4319550662030284,0.04675910454896203,1.3301338143016488
GO:0014911,35,-0.2577303428637504,0.09172221266839556,0.11102971821291219,0.003075213902080985,positive regulation of smooth muscle cell migration,BP,0.3716254954460064,0.04687283683198253,0.04687283683198253,1.3290787613679218
GO:0061621,18,0.5286627258224741,0.08725375743491516,0.6615203870665316,0.0030790943023519908,canonical glycolysis,BP,0.8560153436483656,0.04687283683198253,0.04687283683198253,1.3290787613679218
GO:0050853,26,0.05152783185419803,0.10355905877172626,0.5042976697512123,0.003052173527737071,B cell receptor signaling pathway,BP,0.7576580294103743,0.04687283683198253,0.04687283683198253,1.3290787613679218
GO:0070934,11,1.7060942333998828,0.08032693321203953,0.0025127713654929363,0.21015973528052712,CRD-mediated mRNA stabilization,BP,0.04691815284006342,0.5135805391824743,0.04691815284006342,1.3286590943220435
GO:0019915,24,-0.897368107657381,-0.009568296423700691,0.0024974446675568936,0.21126933734839257,lipid storage,BP,0.04691815284006342,0.5152384859823044,0.04691815284006342,1.3286590943220435
GO:0090190,19,-0.8801047155947512,0.13203666466567845,0.002582033425351111,0.0031643458922468366,positive regulation of branching involved in ureteric bud morphogenesis,BP,0.04693461802005203,0.047042313231513457,0.04693461802005203,1.3285067123130645
GO:0021549,36,1.0963757585027454,0.06510103958490494,0.0025743645214523006,0.5455010695681348,cerebellum development,BP,0.04693461802005203,0.7905842710169415,0.04693461802005203,1.3285067123130645
GO:0007189,48,-0.5326953235274559,0.08756757784278192,0.002630358070212668,0.005188966338800757,adenylate cyclase-activating G protein-coupled receptor signaling pathway,BP,0.04693461802005203,0.06322618982845686,0.04693461802005203,1.3285067123130645
GO:0006913,61,0.857879602239728,0.024500590921595,0.002631480675601243,0.5306290808207668,nucleocytoplasmic transport,BP,0.04693461802005203,0.7789947808118136,0.04693461802005203,1.3285067123130645
GO:0019827,42,0.9946285583865982,0.05564149649353412,0.002617176215723289,0.9763165649486997,stem cell population maintenance,BP,0.04693461802005203,0.993357424532734,0.04693461802005203,1.3285067123130645
GO:1905168,43,1.2107054386854954,-0.008957130510360395,0.0025923463161502953,0.3145370436250064,positive regulation of double-strand break repair via homologous recombination,BP,0.04693461802005203,0.6182101433090175,0.04693461802005203,1.3285067123130645
GO:0030838,43,0.3046464270325703,0.09430246208219578,0.9909531178908394,0.003123822137578058,positive regulation of actin filament polymerization,BP,0.9986091547132014,0.047042313231513457,0.047042313231513457,1.3275113306610662
GO:0030948,12,0.5035245276984849,0.16009095886681557,0.47849357107149554,0.0031809012522859086,negative regulation of vascular endothelial growth factor receptor signaling pathway,BP,0.7416340044493349,0.047042313231513457,0.047042313231513457,1.3275113306610662
GO:0030099,24,0.21788366778855578,0.1336820284529484,0.7981757796140307,0.003150043966109685,myeloid cell differentiation,BP,0.9378761618866931,0.047042313231513457,0.047042313231513457,1.3275113306610662
GO:0045599,44,0.08218936624750417,0.10627265612697954,0.8969747359438187,0.003244476557212738,negative regulation of fat cell differentiation,BP,0.9760888347722553,0.0475723863296837,0.0475723863296837,1.3226450629206497
GO:0048535,22,-0.8329234950222246,-0.012516188800824852,0.0027659535157466904,0.4843620514258744,lymph node development,BP,0.04896762150099696,0.7473831388503853,0.04896762150099696,1.3100909904085527
GO:0008016,24,-0.7972460456541804,0.05290141537291012,0.0028145287203891526,0.14849535007849002,regulation of heart contraction,BP,0.049461203248015256,0.4319550662030284,0.049461203248015256,1.3057353227176027
