GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0140861,25,-0.6826503833378549,-0.5702438936370817,0.6313288271975684,7.406152110193381e-4,DNA repair-dependent chromatin remodeling,ALL,0.8271866151730517,0.005204744455618243,0.005204744455618243,2.2836005887738753
GO:0044790,16,-0.7918573800916184,-0.6256475327648438,0.29593221587744445,7.436920145314902e-4,suppression of viral release by host,ALL,0.5745118339208128,0.00521021876062944,0.00521021876062944,2.283144041664068
GO:0015267,19,-0.06570924069594375,0.2480447685927793,0.061575607158119515,7.532330330330472e-4,channel activity,ALL,0.24256851640128008,0.005265988338840399,0.005265988338840399,2.2785201069433714
GO:0002183,26,-0.9495575732610027,-0.5501800625421984,0.057541645840795456,7.546000642278994e-4,cytoplasmic translational initiation,ALL,0.23416435146829404,0.005265988338840399,0.005265988338840399,2.2785201069433714
GO:0003725,66,-0.48170059962351375,-0.4163114351742332,0.7539089759786181,7.632480171324383e-4,double-stranded RNA binding,ALL,0.8922546443099048,0.0052997881314117675,0.0052997881314117675,2.2757414917573118
GO:0098631,10,0.16237447433525157,0.39545422909668326,0.077850517679154893,7.61697828145769e-4,cell adhesion mediator activity,ALL,0.27667556336418775,0.0052997881314117675,0.0052997881314117675,2.2757414917573118
GO:0042605,21,-0.4428184344832963,0.2683325171006488,0.7977477289887971,7.638933354819648e-4,peptide antigen binding,ALL,0.9124048129567772,0.0052997881314117675,0.0052997881314117675,2.2757414917573118
GO:0003774,34,-0.7051585516022588,-0.5086586483537545,0.24929043675109291,7.662354058356965e-4,cytoskeletal motor activity,ALL,0.52241333167839,0.005305734699711131,0.005305734699711131,2.2752544696443158
GO:0006913,65,-0.642824360625383,-0.4178829088942663,0.2940488498647048,7.701376618271544e-4,nucleocytoplasmic transport,ALL,0.5725539730608121,0.0053224407460511075,0.0053224407460511075,2.273889164799227
GO:0031011,16,-0.9003020506485256,-0.6543144992382229,0.20649293752323605,7.761598775807423e-4,Ino80 complex,ALL,0.4719059195251284,0.0053473865641750105,0.0053473865641750105,2.2718584194867515
GO:1904315,16,-0.17462262611510568,0.3198117166214464,0.11870980235423587,7.787982474109438e-4,transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential,ALL,0.3490947521083825,0.005351242573075581,0.005351242573075581,2.27154536190924
GO:0031490,79,-0.38561082631682864,-0.37904152647843375,0.7686372374961856,7.854450200347426e-4,chromatin DNA binding,ALL,0.8991298656270602,0.005386554811101987,0.005386554811101987,2.268688916615047
GO:0050680,60,-0.013241167410921417,-0.042965643539585235,2.4991445364636766e-4,0.06758393328425463,negative regulation of epithelial cell proliferation,ALL,0.005411783896233162,0.1666510653034105,0.005411783896233162,2.266659554008505
GO:0035613,15,-0.35483965612174717,-0.6280134609080084,0.4745732913788375,7.982702914413988e-4,RNA stem-loop binding,ALL,0.7293119871383168,0.0054640225121075055,0.0054640225121075055,2.2624875200029653
GO:2001171,14,-1.767433534132893,-0.718526035060725,2.541794194139787e-4,0.0023185333286850603,positive regulation of ATP biosynthetic process,ALL,0.005470982322687626,0.013361483199018904,0.005470982322687626,2.261934688470862
GO:0051216,57,0.0019839363912619247,0.0965917515157992,4.2443922253605277e-4,8.008781861397517e-4,cartilage development,ALL,0.007698077878788409,0.00547139150875207,0.00547139150875207,2.261902207904455
GO:0042383,96,-0.08575400563561188,-0.12764051943291777,2.654148949227724e-4,0.22751526809105227,sarcolemma,ALL,0.005678607302748897,0.39768591308651463,0.005678607302748897,2.245758163390152
GO:0046983,108,-0.8155043022734961,-0.3585428099885654,0.011102465979184737,8.350662583394108e-4,protein dimerization activity,ALL,0.08512684751851302,0.005683222363898505,0.005683222363898505,2.2454053512533823
GO:0005978,13,-0.7654652717891196,-0.6869219763733412,0.5960878940441329,8.534845668734926e-4,glycogen biosynthetic process,ALL,0.8061400626115393,0.0057975291966520705,0.0057975291966520705,2.2367570555553558
GO:1902533,32,-0.129416391003512,0.16661059773474168,0.17458914223110197,8.659562522096135e-4,positive regulation of intracellular signal transduction,ALL,0.43050863022203406,0.005871084799136526,0.005871084799136526,2.231281646835571
GO:0045778,14,0.6300638619538167,-0.053557775654885884,2.8237169387145916e-4,0.4708331080211124,positive regulation of ossification,ALL,0.005900082235103647,0.6450485793556114,0.005900082235103647,2.2291419351370356
GO:0046982,238,-0.19775313673534717,-0.18727657081324292,2.870598015445606e-4,0.8571480413770172,protein heterodimerization activity,ALL,0.005928697519761358,0.9249743134521541,0.005928697519761358,2.22704070665446
GO:0017148,87,-0.6173796842209727,-0.37599282617264745,0.8063828056170304,8.90687328138933e-4,negative regulation of translation,ALL,0.9176415177736374,0.006027321635303802,0.006027321635303802,2.2198756327048814
GO:0071782,20,0.4080416028421739,0.2081682523559371,2.965336288794352e-4,0.002514659272356751,endoplasmic reticulum tubular network,ALL,0.006071838333884219,0.014104988351853488,0.006071838333884219,2.2166798002938486
GO:0051965,45,0.055229179214053896,0.06735514897852078,3.066763322767051e-4,0.003067032451940501,positive regulation of synapse assembly,ALL,0.006190703588839928,0.016548395837111107,0.006190703588839928,2.208259989528193
GO:0000245,17,-0.724859490863847,-0.6434562684738575,0.6083329077795887,9.211028566457995e-4,spliceosomal complex assembly,ALL,0.8140724642308879,0.006221362016626543,0.006221362016626543,2.2061145266353304
GO:0001825,28,-0.6477507983829377,-0.5347233369940276,0.44365899601178943,9.24448591047956e-4,blastocyst formation,ALL,0.7051572921486314,0.006232178897762918,0.006232178897762918,2.205360088519683
GO:0140662,27,-0.3579388680459371,-0.5530359558583341,0.4716936477950601,9.434024920546155e-4,ATP-dependent protein folding chaperone,ALL,0.7267621403931651,0.006347979480435294,0.006347979480435294,2.197364485752748
GO:0000118,40,-0.6453939932574483,-0.4663907388211075,0.5231263726591786,9.464314115453179e-4,histone deacetylase complex,ALL,0.75748763522657,0.006356389912502671,0.006356389912502671,2.1967894702351876
GO:0016338,10,-0.49424817666412435,0.39106563462599514,0.9535459885291452,9.524736207014963e-4,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,ALL,0.9826996876304113,0.006373011698064506,0.006373011698064506,2.195655284344518
GO:0004715,33,-0.8749735420356751,-0.4848990920511993,0.10640219288118825,9.60691668431088e-4,non-membrane spanning protein tyrosine kinase activity,ALL,0.32526649426768195,0.006415983796830425,0.006415983796830425,2.192736741506315
GO:0034703,14,-0.07661885181148874,0.3235228781005284,0.1377870994090366,9.754853425098824e-4,cation channel complex,ALL,0.38165875244315206,0.006502628971619048,0.006502628971619048,2.186911025351696
GO:0048706,25,0.28092798732208535,0.16300355182351034,3.3003876186058894e-4,0.005640827756402226,embryonic skeletal system development,ALL,0.006507307193764709,0.026765840071215342,0.006507307193764709,2.186598690821423
GO:0045597,53,-0.349268517615092,-0.4552989872046199,0.33957868042766415,9.828749276617533e-4,positive regulation of cell differentiation,ALL,0.6130948080687438,0.00653968736784999,0.00653968736784999,2.1844430127862733
GO:0000724,104,-0.5533853975174364,-0.3580637870375276,0.841813597166793,9.858899983247694e-4,double-strand break repair via homologous recombination,ALL,0.9353512028514402,0.006547555695194054,0.006547555695194054,2.1839207986663696
GO:0006353,12,-0.8384479606227171,-0.7338985435419048,0.360187406364178,9.891725754503622e-4,DNA-templated transcription termination,ALL,0.6338409532007643,0.006553308264178576,0.006553308264178576,2.1835394025790493
GO:0050839,64,-0.0379420863341224,0.03306021173346317,6.337237969830958e-4,0.0010001148410706288,cell adhesion molecule binding,ALL,0.010352828766656979,0.006605194689732637,0.006605194689732637,2.1801143769244806
GO:0008320,18,-0.19336500580393817,0.23716550724495278,0.36800973185406016,0.0010197476539130503,protein transmembrane transporter activity,ALL,0.639509091900819,0.0067224324122349246,0.0067224324122349246,2.1724735555071857
GO:0004843,79,-0.454181916673188,-0.367462695084599,0.3096159986801531,0.001022825391890958,cysteine-type deubiquitinase activity,ALL,0.5883189125175645,0.006730304098022823,0.006730304098022823,2.17196531243136
GO:0005230,11,-0.0840756527413386,0.417305826729236,0.0975519320073576,0.0010398084563714197,extracellular ligand-gated monoatomic ion channel activity,ALL,0.30882023260347113,0.006829477232748314,0.006829477232748314,2.1656125384300022
GO:0005539,14,0.4011134467640491,0.28604273003232344,3.606865179371242e-4,0.0013264939257436547,glycosaminoglycan binding,ALL,0.006891619938980453,0.008242717907273179,0.006891619938980453,2.1616786811594175
GO:0001540,49,-0.11032994116071315,0.07841036255308392,0.004385639960927803,0.001051841338976119,amyloid-beta binding,ALL,0.043244953181349466,0.0068958332186452725,0.0068958332186452725,2.1614132508228376
GO:0017166,12,-0.523231963500835,-0.7345175865928839,0.9140043879671411,0.0010579308399736053,vinculin binding,ALL,0.9667666306117807,0.006923052914332769,0.006923052914332769,2.1597023489728606
GO:0015701,16,-0.14147440354690793,0.27122266495544894,0.2557939290803371,0.0010616813208494723,bicarbonate transport,ALL,0.5317512182238193,0.006934894624122787,0.006934894624122787,2.158960133654819
GO:0019886,13,-0.17043067111702456,0.36218950668251293,0.20726532346726428,0.0010718038101959078,antigen processing and presentation of exogenous peptide antigen via MHC class II,ALL,0.4721237425762124,0.006988239076332077,0.006988239076332077,2.1556322456817103
GO:0007218,27,0.015325901924627716,0.20438192738029948,0.010694308442723848,0.0010771832009487618,neuropeptide signaling pathway,ALL,0.08288396154937784,0.007010520176666531,0.007010520176666531,2.154249756430704
GO:0000974,14,-1.0920034031664572,-0.714091246311918,0.11110868525328621,0.001079215857263704,Prp19 complex,ALL,0.3343892943340761,0.007010978650914935,0.007010978650914935,2.154221355353373
