GO,n_genes,mean_clip_enrichment,mean_ribo_density_change,clip_p,ribo_p,TERM,ontology,clip_fdr,ribo_fdr,combined_fdr,neglog10_fdr
GO:0003841,12,-0.15656111920825666,0.39560173708326657,0.32422367759621484,2.1399900442292468e-4,1-acylglycerol-3-phosphate O-acyltransferase activity,MF,0.5885690438218611,0.0010558333232925181,0.0010558333232925181,2.976404635294258
GO:0032452,11,-0.9415103423583377,-0.8106291494029735,0.26170297249766,2.3149282462861398e-4,histone demethylase activity,MF,0.5289237787528007,0.0011338079220861313,0.0011338079220861313,2.9454605128537166
GO:0015035,20,0.5797590302499591,0.3043264590829465,4.908992851261932e-5,3.5182799074579143e-4,protein-disulfide reductase activity,MF,0.0011764050725702703,0.0016508851873456368,0.0011764050725702703,2.9294431115157606
GO:0003690,131,-0.3771813147712402,-0.36026917417126914,0.5628328972781766,2.45063211237338e-4,double-stranded DNA binding,MF,0.7626293375891412,0.0011915754691322739,0.0011915754691322739,2.9238784461503067
GO:0035925,27,-0.7122432176205862,-0.5632410480654716,0.5034870508143143,2.4744503838794967e-4,mRNA 3'-UTR AU-rich region binding,MF,0.7321490246413971,0.0011945008687648507,0.0011945008687648507,2.9228135300500235
GO:0008559,12,0.37395100061056064,0.4658409927347454,0.002687485176298583,3.4168465761177474e-4,ABC-type xenobiotic transporter activity,MF,0.026134819612990565,0.0016376457518392919,0.0016376457518392919,2.7857800370445114
GO:0019706,22,-0.3019237061806752,0.23567470666178822,0.3292230632295037,3.5071318692364524e-4,protein-cysteine S-palmitoyltransferase activity,MF,0.5898171926960577,0.0016508851873456368,0.0016508851873456368,2.78228312918183
GO:0038024,14,0.7247791881572757,0.4001709570460892,2.9840713729343724e-4,3.4947807722490856e-4,cargo receptor activity,MF,0.005269241819049905,0.0016508851873456368,0.0016508851873456368,2.78228312918183
GO:0004653,12,0.4761941199413469,0.5062191115010605,0.0031898211433369424,3.6194312883099957e-4,polypeptide N-acetylgalactosaminyltransferase activity,MF,0.028923918745663357,0.0016865544405944494,0.0016865544405944494,2.772999635578744
GO:0005537,11,0.33052045423885135,0.4408150851289103,0.010161840995958217,3.7039786146067516e-4,D-mannose binding,MF,0.06887470008371681,0.0017140480347594001,0.0017140480347594001,2.765977011503465
GO:0015179,16,0.11953646118713727,0.39569661339521356,0.008278560159493095,3.7972490909244484e-4,L-amino acid transmembrane transporter activity,MF,0.05973025663462222,0.0017451740685002087,0.0017451740685002087,2.7581612488086056
GO:0019900,98,-0.7265486676630907,-0.39431450282589214,0.06364383725976895,3.8363402539108143e-4,kinase binding,MF,0.2283690631085827,0.0017511457893701747,0.0017511457893701747,2.756677695787891
GO:0005262,56,-0.3023411052645587,0.12058916233430353,0.10040249611005657,3.902955187980871e-4,calcium channel activity,MF,0.29570151713684806,0.0017695154940102465,0.0017695154940102465,2.7521456302947946
GO:0003688,15,-1.0958404488899693,-0.7290284273337604,0.03458723579379391,4.021925494970047e-4,DNA replication origin binding,MF,0.1507015273872449,0.0018112161121643633,0.0018112161121643633,2.742029727090238
GO:0036002,15,-0.7645815132710093,-0.6727105781372364,0.3719815224735731,4.104881704349894e-4,pre-mRNA binding,MF,0.6148856413406956,0.0018362504157458527,0.0018362504157458527,2.736068092872969
GO:0005080,50,-0.7458622198211984,-0.449435961687878,0.17195988569109733,4.287017847061067e-4,protein kinase C binding,MF,0.4077211423983262,0.0019050258115085933,0.0019050258115085933,2.7200991356210076
GO:0017116,21,-1.2229315921601644,-0.6561357698296999,0.0030107676921350556,4.3923038542576176e-4,single-stranded DNA helicase activity,MF,0.028253661568636828,0.001938970977767672,0.001938970977767672,2.7124286913285567
GO:0003743,46,-0.7870360848147402,-0.47270968040575856,0.10349661108469216,4.461561277179399e-4,translation initiation factor activity,MF,0.3019401132079497,0.001956671645089789,0.001956671645089789,2.7084820484811076
GO:0070888,32,-0.9715728498473334,-0.5522899324008933,0.029615172322037624,4.8761768959349535e-4,E-box binding,MF,0.14194129020062318,0.002124619933228801,0.002124619933228801,2.672718748279188
GO:0031625,279,-0.6211667998384128,-0.30424459078519484,0.3640534136221981,5.698739910813971e-4,ubiquitin protein ligase binding,MF,0.6135653036654002,0.0024670028904233386,0.0024670028904233386,2.607830341675983
GO:0005179,22,-0.0501504172979619,0.27023294730325154,0.06813922481029908,6.614686845109363e-4,hormone activity,MF,0.2374742874438095,0.0028270413204257213,0.0028270413204257213,2.548667843756064
GO:1990247,12,-0.17092807613404146,-0.7058869693654798,0.1490611304596294,6.928863275962791e-4,N6-methyladenosine-containing RNA reader activity,MF,0.37234468928309206,0.0029425742140322996,0.0029425742140322996,2.5312725750985425
GO:0015108,17,-0.3158031995098831,0.26860621853619077,0.5149560237644581,7.038236181392322e-4,chloride transmembrane transporter activity,MF,0.7365791264488362,0.002970224199820282,0.002970224199820282,2.527210767830975
GO:0015267,19,-0.06570924069594375,0.2480447685927793,0.061575607158119515,7.532330330330472e-4,channel activity,MF,0.22333639136809832,0.0031350241299741,0.0031350241299741,2.5037591120982503
GO:0003725,66,-0.48170059962351375,-0.4163114351742332,0.7539089759786181,7.632480171324383e-4,double-stranded RNA binding,MF,0.8782516022250916,0.0031350241299741,0.0031350241299741,2.5037591120982503
GO:0003774,34,-0.7051585516022588,-0.5086586483537545,0.24929043675109291,7.662354058356965e-4,cytoskeletal motor activity,MF,0.5115409267889399,0.0031350241299741,0.0031350241299741,2.5037591120982503
GO:0098631,10,0.16237447433525157,0.39545422909668326,0.077850517679154893,7.61697828145769e-4,cell adhesion mediator activity,MF,0.2573285584370095,0.0031350241299741,0.0031350241299741,2.5037591120982503
GO:0042605,21,-0.4428184344832963,0.2683325171006488,0.7977477289887971,7.638933354819648e-4,peptide antigen binding,MF,0.8921478769191381,0.0031350241299741,0.0031350241299741,2.5037591120982503
GO:1904315,16,-0.17462262611510568,0.3198117166214464,0.11870980235423587,7.787982474109438e-4,transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential,MF,0.3316668459306098,0.0031671128728045046,0.0031671128728045046,2.499336458521795
GO:0031490,79,-0.38561082631682864,-0.37904152647843375,0.7686372374961856,7.854450200347426e-4,chromatin DNA binding,MF,0.8817283662985786,0.003174901255682604,0.003174901255682604,2.4982697773890257
GO:0035613,15,-0.35483965612174717,-0.6280134609080084,0.4745732913788375,7.982702914413988e-4,RNA stem-loop binding,MF,0.7014067808704846,0.003207421350641788,0.003207421350641788,2.493843984181734
GO:0046983,108,-0.8155043022734961,-0.3585428099885654,0.011102465979184737,8.350662583394108e-4,protein dimerization activity,MF,0.07449754672032959,0.003335294400867528,0.003335294400867528,2.476865825606736
GO:0140662,27,-0.3579388680459371,-0.5530359558583341,0.4716936477950601,9.434024920546155e-4,ATP-dependent protein folding chaperone,MF,0.6986897078818661,0.0037456986518854853,0.0037456986518854853,2.4264671653184005
GO:0004715,33,-0.8749735420356751,-0.4848990920511993,0.10640219288118825,9.60691668431088e-4,non-membrane spanning protein tyrosine kinase activity,MF,0.306568805668398,0.00376973163460386,0.00376973163460386,2.4236895659106885
GO:0050839,64,-0.0379420863341224,0.03306021173346317,6.337237969830958e-4,0.0010001148410706288,cell adhesion molecule binding,MF,0.008504573355513146,0.003901610804409255,0.003901610804409255,2.408756054758908
GO:0004843,79,-0.454181916673188,-0.367462695084599,0.3096159986801531,0.001022825391890958,cysteine-type deubiquitinase activity,MF,0.58193931404589,0.003944343896315131,0.003944343896315131,2.4040252271585607
GO:0008320,18,-0.19336500580393817,0.23716550724495278,0.36800973185406016,0.0010197476539130503,protein transmembrane transporter activity,MF,0.6135653036654002,0.003944343896315131,0.003944343896315131,2.4040252271585607
GO:0005230,11,-0.0840756527413386,0.417305826729236,0.0975519320073576,0.0010398084563714197,extracellular ligand-gated monoatomic ion channel activity,MF,0.2909215394530531,0.003986922709858415,0.003986922709858415,2.3993621834515646
GO:0001540,49,-0.11032994116071315,0.07841036255308392,0.004385639960927803,0.001051841338976119,amyloid-beta binding,MF,0.036330424861513035,0.004010145104846454,0.004010145104846454,2.396839912393793
GO:0017166,12,-0.523231963500835,-0.7345175865928839,0.9140043879671411,0.0010579308399736053,vinculin binding,MF,0.953805512170998,0.00401057397526717,0.00401057397526717,2.396793468663378
GO:0017017,10,-1.0635317971599942,-0.715772424192944,0.11888029917982085,0.0010826018987411903,MAP kinase tyrosine/serine/threonine phosphatase activity,MF,0.3316668459306098,0.004074052641292538,0.004074052641292538,2.389973363731739
GO:0005540,13,0.15676071011205278,0.3623688097919841,0.03288007856387232,0.001086818811909634,hyaluronic acid binding,MF,0.15060461951796772,0.004074052641292538,0.004074052641292538,2.389973363731739
GO:0016616,40,-0.7973161702459565,-0.44565969152948315,0.1407872086993557,0.0012028179752996578,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",MF,0.3633392962971834,0.0044710454050686035,0.0044710454050686035,2.3495909196934495
GO:0003746,17,-1.298367895657192,-0.6187367258306802,0.004169103529136542,0.0012063159895376542,translation elongation factor activity,MF,0.034968355850632744,0.0044710454050686035,0.0044710454050686035,2.3495909196934495
GO:0051059,33,-0.9310436795810688,-0.5149125769600487,0.033744861106430664,0.0012127127626266555,NF-kappaB binding,MF,0.15060461951796772,0.0044710454050686035,0.0044710454050686035,2.3495909196934495
GO:0031072,63,-0.7607207100099093,-0.42304968582576735,0.31578705659509465,0.0012550186656975727,heat shock protein binding,MF,0.5821239422398585,0.0046017351075577665,0.0046017351075577665,2.337078384502011
GO:0042162,28,-1.0027962940055533,-0.528829300070423,0.03713059294713073,0.001264352729384885,telomeric DNA binding,MF,0.15970915299695335,0.00461076457291988,0.00461076457291988,2.3362270524264535
GO:0045182,18,-0.7477996734843256,-0.5948713798507306,0.7130712276639324,0.001297248871573675,translation regulator activity,MF,0.8513715191503535,0.0047051567179780315,0.0047051567179780315,2.3274259066427665
GO:0005539,14,0.4011134467640491,0.28604273003232344,3.606865179371242e-4,0.0013264939257436547,glycosaminoglycan binding,MF,0.005902942769166106,0.0047853624955590986,0.0047853624955590986,2.3200851584392477
GO:0046982,238,-0.19775313673534717,-0.18727657081324292,2.870598015445606e-4,0.8571480413770172,protein heterodimerization activity,MF,0.00520586829287568,0.8944733060092978,0.00520586829287568,2.2835068236261074
GO:0008092,73,-0.4674957165055851,-0.4024006805476174,0.5748536166205307,0.001614896088883995,cytoskeletal protein binding,MF,0.7693713934453981,0.0057946271424661,0.0057946271424661,2.2369745036484647
GO:0008483,19,-1.424274096151347,-0.5028827537471449,3.860866509027596e-4,0.020919344045603652,transaminase activity,MF,0.006094983405657944,0.048236700531271645,0.006094983405657944,2.2150274724641386
GO:0070064,19,-0.7913993243834707,-0.5823603372758502,0.336088619654354,0.0017077492515520966,proline-rich region binding,MF,0.5919041044306339,0.0060952114244226425,0.0060952114244226425,2.215011225424174
GO:0001618,22,-0.037613586622759085,0.2645316189493573,0.05132051401706876,0.0020256830854975213,virus receptor activity,MF,0.20138049652311776,0.0071246840071753385,0.0071246840071753385,2.147234392650444
GO:0001046,17,-0.6792821944380533,-0.6196136424366695,0.7041587203560142,0.0020280397099411173,core promoter sequence-specific DNA binding,MF,0.849322911771878,0.0071246840071753385,0.0071246840071753385,2.147234392650444
GO:0061630,298,-0.5191713978434,-0.27831245041078223,0.7692658471705596,0.00222722446493366,ubiquitin protein ligase activity,MF,0.8817283662985786,0.00778368549984628,0.00778368549984628,2.1088147200727794
GO:0000993,30,-0.5919108738598788,-0.50004492142841,0.8054466306327579,0.002284681452482623,RNA polymerase II complex binding,MF,0.8947925317128816,0.007943115308890364,0.007943115308890364,2.100009132823729
GO:0016922,40,-0.6535941265542141,-0.43817412569728154,0.44779367369631884,0.002338816273948177,nuclear receptor binding,MF,0.6721913983226621,0.008047926768303728,0.008047926768303728,2.0943159841105
GO:0097718,29,-0.7157385310766932,-0.5454748056314191,0.5271119634498977,0.0023358731834758313,disordered domain specific binding,MF,0.7377685807807273,0.008047926768303728,0.008047926768303728,2.0943159841105
GO:0140658,20,-0.14649520876462865,-0.5425015129359391,0.07247185837433319,0.0024217411577714706,ATP-dependent chromatin remodeler activity,MF,0.2455990756019069,0.008257173321568948,0.008257173321568948,2.083168599283102
GO:0032454,11,-0.5694207683622985,-0.6935512004448736,0.9459632634497567,0.00242423717488686,histone H3K9 demethylase activity,MF,0.976525153499672,0.008257173321568948,0.008257173321568948,2.083168599283102
GO:0001784,37,-0.965103416627194,-0.42545658206233283,0.015201689644304659,0.002453088737777929,phosphotyrosine residue binding,MF,0.09273030683025842,0.008313245166914092,0.008313245166914092,2.0802294114783906
GO:0043395,12,-0.039673487540661787,0.301761685410931,0.05267448747530247,0.0024865902749963654,heparan sulfate proteoglycan binding,MF,0.20457111242679246,0.008384432535289253,0.008384432535289253,2.0765263254409865
GO:0000146,24,-0.7977879228395955,-0.5453231088759568,0.20459797586646508,0.002504418894445233,microfilament motor activity,MF,0.4565439740944168,0.008402325390863757,0.008402325390863757,2.0756005038596497
GO:0070034,22,-0.6790189400646274,-0.5330048439997797,0.5267300555559555,0.002571302938469754,telomerase RNA binding,MF,0.7377685807807273,0.008583802346831865,0.008583802346831865,2.066320291119986
GO:0005525,278,-0.7338152304364481,-0.2942382968296229,0.0033887361577720253,0.0027298721023928108,GTP binding,MF,0.030317892824867056,0.009068040498542455,0.009068040498542455,2.0424865489497726
GO:0030971,54,-0.6939882184658076,-0.386380601994901,0.3156503587191657,0.0027484125979037027,receptor tyrosine kinase binding,MF,0.5821239422398585,0.009084654449228494,0.009084654449228494,2.0416915871944004
GO:0008237,97,-0.10332748851144716,0.01909480742683504,7.5788837825443e-4,0.003721213468336332,metallopeptidase activity,MF,0.009779675034783126,0.011777991685158862,0.009779675034783126,2.0096755759838976
GO:0016810,10,-0.8429349030593865,-0.7732626557076568,0.37258619595671966,0.003029279812967011,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",MF,0.6148856413406956,0.009963954678925805,0.009963954678925805,2.0015682565206374
GO:0005546,62,-0.5463334241749468,-0.40382263616169317,0.9048280358266045,0.003149996725705712,"phosphatidylinositol-4,5-bisphosphate binding",MF,0.947175681809129,0.010310477087553819,0.010310477087553819,1.9867212385284887
GO:0005547,40,-0.6216428290964126,-0.4283950135714359,0.6133214489954056,0.0032190490038306453,"phosphatidylinositol-3,4,5-trisphosphate binding",MF,0.7929454571790312,0.010485348939661956,0.010485348939661956,1.9794171121659143
GO:0046966,28,-0.7859771983001967,-0.47978723048654376,0.1421653164769386,0.0032700083020966515,nuclear thyroid hormone receptor binding,MF,0.36549014312653566,0.010574604510156968,0.010574604510156968,1.9757358662477975
GO:0016597,18,-0.856681697910012,-0.5783800975297055,0.29340606122915314,0.003277969803446572,amino acid binding,MF,0.5625013345278908,0.010574604510156968,0.010574604510156968,1.9757358662477975
GO:0008139,21,-0.7573485902603126,-0.5253189772755265,0.5284145052613756,0.003592444466242826,nuclear localization sequence binding,MF,0.7377685807807273,0.011533637496884862,0.011533637496884862,1.9380337026196437
GO:0030507,19,-0.6069636749181627,-0.5028019089289217,0.708626058319316,0.0036710833007112128,spectrin binding,MF,0.8506048034566387,0.011729985213224875,0.011729985213224875,1.9307025353541118
GO:0005324,11,-0.326297121726377,0.2820839497524615,0.460246622032054,0.003707740760159972,long-chain fatty acid transmembrane transporter activity,MF,0.6878073126581475,0.011777991685158862,0.011777991685158862,1.9289287566126228
GO:0002039,71,-0.7280537409385159,-0.38216259026674637,0.13050083603867682,0.0038170078372274643,p53 binding,MF,0.34651983623398996,0.01202447069849591,0.01202447069849591,1.9199340316095788
GO:0043138,13,-0.6652761018259411,-0.6881638560562306,0.6697157966812495,0.003966398592174679,3'-5' DNA helicase activity,MF,0.8295260556084576,0.01243669838948229,0.01243669838948229,1.9052948979040112
GO:0034185,15,0.644098979937003,0.185360518201446,0.0010236858112746786,0.02490904870661135,apolipoprotein binding,MF,0.012488966897551078,0.05479990715454497,0.012488966897551078,1.9034734855049347
GO:0043130,96,-0.7472651939917174,-0.3394720619382857,0.13524025660650843,0.004004395620727999,ubiquitin binding,MF,0.35349479286011276,0.012497439355853431,0.012497439355853431,1.9031789619954256
GO:0008236,52,-0.5241227464539002,0.06916175181213606,0.977613441561479,0.004203515815258068,serine-type peptidase activity,MF,0.9924033574701246,0.01305814403721372,0.01305814403721372,1.8841185452412734
GO:0061665,10,-0.8678299214921241,-0.6890557144916315,0.2352371834403085,0.0043507404175984555,SUMO ligase activity,MF,0.4901992238771646,0.013453211153034855,0.013453211153034855,1.8711740413423796
GO:0005242,11,0.3761557417161431,0.332580149966506,0.020710910558515986,0.004371661581821667,inward rectifier potassium channel activity,MF,0.11476839145734594,0.013455894134873112,0.013455894134873112,1.8710874383729537
GO:0061608,17,-1.2511385577837422,-0.5197636128362514,0.03797245488421083,0.0045375861358469384,nuclear import signal receptor activity,MF,0.16024853602078912,0.013902832407092674,0.013902832407092674,1.8568967124466904
GO:0048156,20,-0.6055847696441597,-0.6021996501021475,0.7683029770853191,0.004637886322641942,tau protein binding,MF,0.8817283662985786,0.014081546255623271,0.014081546255623271,1.851349653900298
GO:0005261,21,-0.25575513653942256,0.13493925973850068,0.3538227442197281,0.00474834196476455,monoatomic cation channel activity,MF,0.6056506667638714,0.014351970533139698,0.014351970533139698,1.8430884659741724
GO:0004519,56,-0.7414928189493073,-0.37348416216333413,0.10956284250389085,0.004820152149191349,endonuclease activity,MF,0.3141737919662853,0.014503686511692355,0.014503686511692355,1.8385215958205385
GO:0030234,22,-1.0238343271403336,-0.5013681906511109,0.026994816915311123,0.005052346476314742,enzyme regulator activity,MF,0.1341742381494353,0.015134484310746394,0.015134484310746394,1.8200323725146612
GO:0005267,34,-0.11027398148041173,0.08633716732740673,0.036222408833105485,0.005082423410793719,potassium channel activity,MF,0.15680797630331472,0.01515691603841149,0.01515691603841149,1.8193891551517791
GO:0043995,10,-0.8240122038513873,-0.6381033998288873,0.33181266475756027,0.0051793719648565335,histone H4K5 acetyltransferase activity,MF,0.5898171926960577,0.01530994972871689,0.01530994972871689,1.815026235335488
GO:0043996,10,-0.8240122038513873,-0.6381033998288873,0.33181266475756027,0.0051793719648565335,histone H4K8 acetyltransferase activity,MF,0.5898171926960577,0.01530994972871689,0.01530994972871689,1.815026235335488
GO:0070878,10,-0.6825398530771638,-0.643084759821472,0.7360249756949127,0.005369698920176987,primary miRNA binding,MF,0.8664434363005025,0.01580292971683666,0.01580292971683666,1.8012623914059227
GO:0140002,19,-0.6380819058667148,-0.5174404900783997,0.7916022226719333,0.005452147312838977,histone H3K4me3 reader activity,MF,0.8921288574649021,0.015975505881724687,0.015975505881724687,1.7965453805459037
GO:0004842,215,-0.5234458997532678,-0.28188007625869316,0.6649042124142746,0.00556347935216529,ubiquitin-protein transferase activity,MF,0.8262050491295894,0.016230846283925692,0.016230846283925692,1.7896588352657505
GO:0051536,64,-0.9910986588242469,-0.37626857844515604,0.0014316226330817567,0.008905101197651318,iron-sulfur cluster binding,MF,0.016281674352506083,0.023486315106641623,0.016281674352506083,1.788300935769703
GO:0004175,62,-0.21868013757305887,0.056452076338599666,0.02570982282568679,0.005800288374528583,endopeptidase activity,MF,0.12970895575966793,0.016848456706963978,0.016848456706963978,1.773439873685534
GO:0015485,38,0.05096753685080805,-0.05250729734863088,0.0015536409688212947,0.10262854118006721,cholesterol binding,MF,0.01737488483465148,0.16741484173872967,0.01737488483465148,1.7600780653474097
GO:0030674,189,-0.595098554382949,-0.2902698595690298,0.5464366390064268,0.006011700095158613,protein-macromolecule adaptor activity,MF,0.7512866820863002,0.017387287775221676,0.017387287775221676,1.7597681578546858
GO:0140036,11,-1.5130172502226915,-0.6215471153828102,0.0016217450570271959,0.009666111198271108,ubiquitin-modified protein reader activity,MF,0.01767103853194126,0.025139382224960906,0.01767103853194126,1.7527379261334415
GO:0060090,171,-0.6173282185072525,-0.30551587747053544,0.36732824568218797,0.006309784164074204,molecular adaptor activity,MF,0.6135653036654002,0.018034438096538697,0.018034438096538697,1.743897384555723
GO:0030215,17,-0.030758299265864215,0.1660089702173061,0.10106647322433936,0.006316084877327263,semaphorin receptor binding,MF,0.296138006696645,0.018034438096538697,0.018034438096538697,1.743897384555723
GO:0051879,41,-0.6576731435225006,-0.4200614890529965,0.37387979384054215,0.006301200144279958,Hsp90 protein binding,MF,0.6148856413406956,0.018034438096538697,0.018034438096538697,1.743897384555723
GO:0004029,13,-1.455425888744476,-0.6048743349785406,0.00172696162980033,0.008116965377309202,aldehyde dehydrogenase (NAD+) activity,MF,0.018106113337437835,0.02193466220532934,0.018106113337437835,1.7421747654374233
GO:0005272,14,0.11593971978723808,0.2465112202400587,0.023817128109271217,0.006493180245264448,sodium channel activity,MF,0.12583695245134635,0.018461542138018833,0.018461542138018833,1.7337320241086693
GO:0043531,38,-0.5996266353056608,-0.4418700083112722,0.7328957605832791,0.006556342316602613,ADP binding,MF,0.8642760199497017,0.01856247128455845,0.01856247128455845,1.731364205175343
GO:0008327,17,-1.0320705271894803,-0.5874940672541884,0.06283808004113636,0.006585014531271392,methyl-CpG binding,MF,0.22669006294409946,0.0185653140776601,0.0185653140776601,1.731297699223124
GO:0001216,13,-1.581065420191513,-0.5039831922446014,0.0018075286441478758,0.03544137476916729,DNA-binding transcription activator activity,MF,0.018659257234203457,0.0718464122964086,0.018659257234203457,1.7291056481300937
GO:0008143,19,-0.3370183913864632,-0.5247719702131487,0.4382702711755225,0.006901856868850526,poly(A) binding,MF,0.6614125875439563,0.019377179744764446,0.019377179744764446,1.7127094321570522
GO:0030515,22,-0.5765353039686147,-0.5139293562729116,0.8238724476973499,0.006943097718609162,snoRNA binding,MF,0.9028941321207216,0.019411744038278115,0.019411744038278115,1.7119354438916934
GO:0120283,34,-0.721388826321967,-0.4444184939879447,0.2858067942833648,0.007117101816846262,protein serine/threonine kinase binding,MF,0.5526696223750368,0.0197692631439003,0.0197692631439003,1.7040095177628005
GO:1990404,14,-0.5148856309276859,-0.6575464140597199,0.9695126933596409,0.007129898183046009,NAD+-protein mono-ADP-ribosyltransferase activity,MF,0.990945377400048,0.0197692631439003,0.0197692631439003,1.7040095177628005
GO:0005452,13,-0.1054427920501991,0.2265111228175395,0.2656500525667086,0.0072118473300315025,solute:inorganic anion antiporter activity,MF,0.5320930903649597,0.019914195713790692,0.019914195713790692,1.7008372290043952
GO:0035591,67,-0.7558138223809348,-0.3734555824913673,0.056955395746815435,0.007296975934580994,signaling adaptor activity,MF,0.2144625229505719,0.020066683820097735,0.020066683820097735,1.6975243922174554
GO:0001094,10,-0.9576851040870541,-0.6754034983210497,0.2182892360549219,0.007379020479191661,TFIID-class transcription factor complex binding,MF,0.47097130994486364,0.020209480577704508,0.020209480577704508,1.694444848539898
GO:0036312,10,-0.36025184767402985,-0.6590671364377815,0.609561324365083,0.007766673428089551,phosphatidylinositol 3-kinase regulatory subunit binding,MF,0.7896054993223373,0.021184706789626376,0.021184706789626376,1.6739775425446781
GO:0051880,10,-0.843150617489672,-0.6043553785726108,0.6707665112834841,0.007892618244320958,G-quadruplex DNA binding,MF,0.8295260556084576,0.02144108033173831,0.02144108033173831,1.6687533360365319
GO:0042974,21,-0.6129646048877518,-0.4782646801279047,0.9421011130490404,0.008139688359354703,nuclear retinoic acid receptor binding,MF,0.9740367439998553,0.02193466220532934,0.02193466220532934,1.658869049359838
GO:0005161,12,0.2930153258968549,0.2238021417036152,0.00850261805477492,0.008256355097196648,platelet-derived growth factor receptor binding,MF,0.0606942203697231,0.022160057080875806,0.022160057080875806,1.6544291252668273
GO:0008146,24,0.20794428509737511,0.0017656964618799817,0.0022251704466425717,0.12177998746358541,sulfotransferase activity,MF,0.02228491596562934,0.1922691096189784,0.02228491596562934,1.651988999259307
GO:0020037,70,-0.2815686999112408,0.012570189448710453,0.08014487566486408,0.008488922486236533,heme binding,MF,0.25854428639963367,0.02269349397715025,0.02269349397715025,1.6440986333271952
GO:0098505,11,-0.9066219973203692,-0.5987938602928835,0.2874732629067687,0.008691358726211254,G-rich strand telomeric DNA binding,MF,0.5530230734514481,0.023142467084475205,0.023142467084475205,1.635590345295165
GO:0019843,44,-0.9407289935643333,-0.39717252476340925,0.024355146781740656,0.008894052686639117,rRNA binding,MF,0.1266845231825425,0.023486315106641623,0.023486315106641623,1.6291851166573643
GO:0050660,55,-0.7328962058804109,-0.3727632930093866,0.2645710398139305,0.008925499779722226,flavin adenine dinucleotide binding,MF,0.5315690401664853,0.023486315106641623,0.023486315106641623,1.6291851166573643
GO:0043008,11,-1.0379780382759165,-0.6358043153399051,0.12514850091802224,0.009564654315563909,ATP-dependent protein binding,MF,0.3372475667308953,0.02506985564743509,0.02506985564743509,1.6008481667080332
GO:0001217,11,-1.3466676071085752,-0.5584437391738984,0.019810090178126606,0.00962541388214499,DNA-binding transcription repressor activity,MF,0.11170227318926852,0.02513094441602836,0.02513094441602836,1.5997911903981572
GO:0035259,17,-0.9062094260891801,-0.5173803096006016,0.1818169253990736,0.009902172231193189,nuclear glucocorticoid receptor binding,MF,0.4250841705323289,0.02565389022058158,0.02565389022058158,1.5908467680482519
GO:0005112,21,0.010519653784176713,0.23924207296595942,0.060163488292130224,0.010115197373700894,Notch binding,MF,0.22181154200010647,0.026104990145205002,0.026104990145205002,1.5832764664020837
GO:0017056,20,-0.5966347522942969,-0.5256875813145448,0.7152213835080781,0.010200937049710973,structural constituent of nuclear pore,MF,0.8524219330975494,0.026225397549256946,0.026225397549256946,1.5812779196400308
GO:0008097,14,-1.2525849634917803,-0.5756401796376521,0.022724729672806525,0.010267699948973814,5S rRNA binding,MF,0.1210182032575649,0.026262397829439496,0.026262397829439496,1.580665624150844
GO:0030276,30,-0.6295222561679712,-0.41868357392695255,0.7125259031138285,0.010293607494996405,clathrin binding,MF,0.8513715191503535,0.026262397829439496,0.026262397829439496,1.580665624150844
GO:0008289,240,-0.5168299849400765,-0.2684121584138448,0.8892084223899661,0.010378032555343095,lipid binding,MF,0.942146123073847,0.026377499411497033,0.026377499411497033,1.578766377980812
GO:0033558,13,-1.230948258942147,-0.5785653239971698,0.02169217012561941,0.011064320256358935,protein lysine deacetylase activity,MF,0.116443569234325,0.02791037177449942,0.02791037177449942,1.554234378540453
GO:0032977,17,-0.05898076774591437,0.18693070019725097,0.08356119993679165,0.01102387994092277,membrane insertase activity,MF,0.26447908093201505,0.02791037177449942,0.02791037177449942,1.554234378540453
GO:0031492,15,1.2822967338500715,-0.06250853140052634,0.003031689467871612,0.5327703021495256,nucleosomal DNA binding,MF,0.028253661568636828,0.631605782230268,0.028253661568636828,1.5489252612601987
GO:0004520,15,-0.835763059213664,-0.538610307804546,0.24530774182130816,0.01183185850166729,DNA endonuclease activity,MF,0.5049125606199318,0.029705324433402014,0.029705324433402014,1.5271657000162353
GO:0003950,19,-0.6370060307561862,-0.5572938860473593,0.5332034460243116,0.011864421681299165,NAD+ poly-ADP-ribosyltransferase activity,MF,0.7392138683518865,0.029705324433402014,0.029705324433402014,1.5271657000162353
GO:0003887,20,-0.9002790090532224,-0.5193866676067476,0.2264143816838385,0.012465496578881269,DNA-directed DNA polymerase activity,MF,0.4777485852511184,0.030979067423812342,0.030979067423812342,1.5089316601335696
GO:0048306,53,-0.7896598801980362,-0.39430210495633594,0.05316098906456271,0.012432363242711611,calcium-dependent protein binding,MF,0.20500588311679066,0.030979067423812342,0.030979067423812342,1.5089316601335696
GO:0034511,10,-1.0416872627913691,-0.7003149325612862,0.3813197925704773,0.012859969315016116,U3 snoRNA binding,MF,0.619529251367531,0.03184147383902514,0.03184147383902514,1.497006838379658
GO:0043997,11,-0.7600841183612745,-0.5643618541936128,0.4386417309345164,0.013016352508552478,histone H4K12 acetyltransferase activity,MF,0.6614125875439563,0.03211019313690703,0.03211019313690703,1.4933570822241946
