GO,n_genes,mean_clip_enrichment,mean_expr_change,clip_p,expr_p,TERM,ontology,clip_fdr,expr_fdr,combined_fdr,neglog10_fdr
GO:0003899,29,-4.4946698151262385,0.07036053404837005,4.096603303812839e-4,0.4854837889489654,DNA-directed RNA polymerase activity,ALL,0.010009961116273112,0.8858369131168551,0.010009961116273112,1.9995676095357484
GO:0031528,15,0.06015977312706553,-0.14478878193044303,4.3039200149563807e-4,0.44464782364958905,microvillus membrane,ALL,0.010440876467937349,0.8711921056289996,0.010440876467937349,1.9812630425970208
GO:1990531,10,0.738141453149567,0.23625996905906538,4.426068783606447e-4,0.11256897317073195,phospholipid-translocating ATPase complex,ALL,0.010660502813086385,0.6593183305284247,0.010660502813086385,1.9722223109005372
GO:0022857,116,-1.8679977595266282,-0.20692268787273937,4.804287902633017e-4,6.489071790470595e-4,transmembrane transporter activity,ALL,0.011408492118083475,0.09317830892227177,0.011408492118083475,1.942771753309319
GO:0008276,14,-5.192621695389144,-0.12148791547427552,4.7817510135278647e-4,0.40845498045786366,protein methyltransferase activity,ALL,0.011408492118083475,0.8622779387585372,0.011408492118083475,1.942771753309319
GO:0051539,42,-4.152909057271445,0.04607114605822417,4.900348930027475e-4,0.6421707226436659,"4 iron, 4 sulfur cluster binding",ALL,0.0115552283860508,0.9357820556415045,0.0115552283860508,1.9372214663837988
GO:0006465,12,-0.014429880873971785,-0.023837352286291545,4.972497241326629e-4,0.8274252474308178,signal peptide processing,ALL,0.011643931040106522,0.9762043095650684,0.011643931040106522,1.933900375286636
GO:0048514,26,-0.7173539211213453,-0.19682024618161917,5.099308515043568e-4,0.18341249641251223,blood vessel morphogenesis,ALL,0.011858529870846147,0.7434630802182471,0.011858529870846147,1.925969148117945
GO:0030527,19,-0.3651248229911235,0.07380271501553466,5.151082353152895e-4,0.5680478689478818,structural constituent of chromatin,ALL,0.011896883352624359,0.9082173512532475,0.011896883352624359,1.9245667965937534
GO:0045177,60,-1.4917589552970851,0.09948308334801251,5.22637327492243e-4,0.2768443654727747,apical part of cell,ALL,0.01190765586691786,0.815186773560268,0.01190765586691786,1.9241737250211333
GO:1990247,12,-0.29825826587487975,0.005768312535355829,5.214315732513237e-4,0.9423801927577908,N6-methyladenosine-containing RNA reader activity,ALL,0.01190765586691786,0.9934723853176992,0.01190765586691786,1.9241737250211333
GO:0003700,382,-3.2781146726043953,0.021247079295013828,5.52134552283724e-4,0.9767597281112492,DNA-binding transcription factor activity,ALL,0.012495286646313539,0.9977897984648663,0.012495286646313539,1.903253776553593
GO:0070971,23,-0.8254429393009726,0.13003852013974257,5.638045663427082e-4,0.24341918703111026,endoplasmic reticulum exit site,ALL,0.012647702935694588,0.7922871608773202,0.012647702935694588,1.897988343495179
GO:0036503,88,-1.60029036254595,0.04225293566034865,5.741768970434026e-4,0.24218210024049514,ERAD pathway,ALL,0.012647702935694588,0.7897853404361215,0.012647702935694588,1.897988343495179
GO:2000767,16,-0.7059142187163827,-0.11852818230085063,5.746480746033385e-4,0.8665287057158683,positive regulation of cytoplasmic translation,ALL,0.012647702935694588,0.9844793785963301,0.012647702935694588,1.897988343495179
GO:0015171,21,-0.6218552677444236,-0.5213726170525588,5.776234436823745e-4,6.115549978914585e-4,amino acid transmembrane transporter activity,ALL,0.012647702935694588,0.09317830892227177,0.012647702935694588,1.897988343495179
GO:0000177,13,-5.2235730130021185,0.02587886358685314,5.830066880048007e-4,0.8967683779039538,cytoplasmic exosome (RNase complex),ALL,0.012683216464207663,0.990856908013884,0.012683216464207663,1.8967705953883842
GO:0045766,88,-1.6935863426003541,-0.22734650066009215,6.007465127670121e-4,0.005729247264727411,positive regulation of angiogenesis,ALL,0.012902657586308057,0.2841032614214828,0.012902657586308057,1.8893208279800744
GO:0022625,48,-1.672130951893364,-0.11974819307953168,5.97002558647437e-4,0.01176078989191172,cytosolic large ribosomal subunit,ALL,0.012902657586308057,0.36915511118123656,0.012902657586308057,1.8893208279800744
GO:0070160,29,-0.8824830203220013,-0.11339170375477389,6.094042285040805e-4,0.198424833857096,tight junction,ALL,0.012923968921482763,0.7572103335320853,0.012923968921482763,1.8886040950094516
GO:0051292,10,0.14356603679795424,-0.041310352394833334,6.059357824392557e-4,0.7331959201410839,nuclear pore complex assembly,ALL,0.012923968921482763,0.9635189136792349,0.012923968921482763,1.8886040950094516
GO:0070934,11,-0.21525579222831662,0.10716333235058828,6.241952626858465e-4,0.39510254345772733,CRD-mediated mRNA stabilization,ALL,0.013154915161104215,0.8588280831720911,0.013154915161104215,1.880911948428381
GO:0007411,139,-1.9334241991715757,0.10238541273708637,6.3423279325579e-4,0.013221297624689855,axon guidance,ALL,0.01328343465129518,0.3700577129203228,0.01328343465129518,1.8766896164406852
GO:0017134,18,-0.44896493181007435,-0.07150437406290995,6.541952789940506e-4,0.781826293165979,fibroblast growth factor binding,ALL,0.013616953584987275,0.9670400996842679,0.013616953584987275,1.86592004287958
GO:0007611,47,-1.254826969328623,0.10713554825213943,6.767308991466779e-4,0.15159049924775642,learning or memory,ALL,0.01399961099339017,0.7143066475925102,0.01399961099339017,1.8538840318768521
GO:0006413,71,-1.7730822485171807,0.06630641646579061,6.887182246421904e-4,0.39971888060553534,translational initiation,ALL,0.014074896081778584,0.8596476163152044,0.014074896081778584,1.8515548029616418
GO:0046982,202,-2.087947237981845,-0.02176265814646676,6.962731702600666e-4,0.3199236362881581,protein heterodimerization activity,ALL,0.014143573072993644,0.8336148401922329,0.014143573072993644,1.8494408614119806
GO:0000930,11,-5.26449969626593,0.09710227448796302,7.132907731287444e-4,0.5393090212207721,gamma-tubulin complex,ALL,0.014402493934072613,0.8951032599800091,0.014402493934072613,1.8415622990140792
GO:0004888,88,-1.7216563878336253,-0.07542543499911261,7.607860565483103e-4,0.23958855799535256,transmembrane signaling receptor activity,ALL,0.015270062992148229,0.7897853404361215,0.015270062992148229,1.8161591713858871
GO:0048731,42,-0.9805443857436404,-0.009895574085628115,7.851954081245318e-4,0.6311348191540966,system development,ALL,0.015574581859976008,0.9341665044688516,0.015574581859976008,1.8075836042734648
GO:0060325,22,-0.7799414003981777,-0.031696090287099084,8.108537220667461e-4,0.7910709993027534,face morphogenesis,ALL,0.015989466379000394,0.9686871819008595,0.015989466379000394,1.7961660298449236
GO:0006811,336,-2.2457718045336206,-0.044416023200203984,9.097602606952033e-4,0.0246757472986705,monoatomic ion transport,ALL,0.01773243698881055,0.4379295783742996,0.01773243698881055,1.7512315747170175
GO:0004867,34,-1.112769651372053,-0.30365922220427904,9.318496004452479e-4,0.015629722654616696,serine-type endopeptidase inhibitor activity,ALL,0.018058602601732046,0.37500629068970176,0.018058602601732046,1.7433158589968687
GO:0071320,31,-0.7310855823134416,0.09761793153077936,9.55161954636876e-4,0.688138484880974,cellular response to cAMP,ALL,0.018266307523643006,0.9527462725227879,0.018266307523643006,1.7383492350327414
GO:1990830,86,-1.8399969199010713,-0.036436860270288106,9.632809956936465e-4,0.6212480754684938,cellular response to leukemia inhibitory factor,ALL,0.018266307523643006,0.9322868315441749,0.018266307523643006,1.7383492350327414
GO:0022627,37,-1.5641222118913216,-0.14140425446347166,9.583593028764199e-4,0.02165536151803812,cytosolic small ribosomal subunit,ALL,0.018266307523643006,0.4229676667487754,0.018266307523643006,1.7383492350327414
GO:0042073,31,-4.3199118973444435,-0.046471615498745955,9.642356877842394e-4,0.5329746886499922,intraciliary transport,ALL,0.018266307523643006,0.8945697611387624,0.018266307523643006,1.7383492350327414
GO:0043395,10,0.32828402565257225,0.2946116902651378,9.8348624886481e-4,0.1843083372398845,heparan sulfate proteoglycan binding,ALL,0.01835329361136532,0.7434630802182471,0.01835329361136532,1.7362859876033347
GO:0030199,46,-1.2329802433745527,-0.07287369616781146,9.755966041566978e-4,0.636216345078906,collagen fibril organization,ALL,0.01835329361136532,0.935199139901677,0.01835329361136532,1.7362859876033347
GO:0046873,15,0.08585632988129094,0.06831454470787587,9.851560331130258e-4,0.8434233074804314,metal ion transmembrane transporter activity,ALL,0.01835329361136532,0.9789516058890151,0.01835329361136532,1.7362859876033347
GO:0007596,47,-1.3649450514412096,0.14201724999776374,9.996247379155667e-4,0.17116289846421817,blood coagulation,ALL,0.01841931484290323,0.7380145683069916,0.01841931484290323,1.7347265286169429
GO:0009888,25,-0.4093236898951838,0.11448201506275148,9.964212483388783e-4,0.32089024851024806,tissue development,ALL,0.01841931484290323,0.8336148401922329,0.01841931484290323,1.7347265286169429
GO:0042127,127,-1.9350488472414957,-0.05790655670237696,0.001013070423573017,0.18363102408135978,regulation of cell population proliferation,ALL,0.01856561667547942,0.7434630802182471,0.01856561667547942,1.731290620673758
GO:0001540,54,-1.3189548399451227,0.0015316017463763833,0.0010192800729779336,0.8539272309990398,amyloid-beta binding,ALL,0.018578445438278877,0.9810707403505151,0.018578445438278877,1.7309906286536112
GO:0045785,43,-1.1521391416905726,-0.003192906965333306,0.0010316828829167832,0.8186319625825171,positive regulation of cell adhesion,ALL,0.01870341226449136,0.9761057205899037,0.01870341226449136,1.728079153225577
GO:0003729,220,-2.3155387090505606,-0.02054185382902737,0.0010753829958503145,0.44457675827267934,mRNA binding,ALL,0.01928825245748543,0.8711921056289996,0.01928825245748543,1.714707118258179
GO:0045778,11,0.41061136187503217,-0.051692659307842434,0.0010738727338794613,0.5067955418777579,positive regulation of ossification,ALL,0.01928825245748543,0.8885927501112467,0.01928825245748543,1.714707118258179
GO:0014850,17,0.002569854283537601,0.008245142272866495,0.001084030967303676,0.7844281911855273,response to muscle activity,ALL,0.019340489003957646,0.9670400996842679,0.019340489003957646,1.713532549434216
GO:0016567,439,-2.9661089736710284,0.11161391983297166,0.0998648573081203,2.7906250015244737e-5,protein ubiquitination,ALL,0.3424540476095246,0.019483882048322538,0.019483882048322538,1.7103245082276393
GO:0071356,64,-2.584212240300037,-0.26699020661317757,0.7649826076248873,3.466882926747783e-5,cellular response to tumor necrosis factor,ALL,0.8962895597328422,0.019483882048322538,0.019483882048322538,1.7103245082276393
GO:0051301,370,-2.8851952210899965,0.12990636009120776,0.38350419110022427,2.9854466124576517e-5,cell division,ALL,0.6724784879822965,0.019483882048322538,0.019483882048322538,1.7103245082276393
GO:0030496,172,-2.849136341210687,0.17604878113271624,0.5871779370980086,2.9896144555210405e-5,midbody,ALL,0.8123275660533206,0.019483882048322538,0.019483882048322538,1.7103245082276393
GO:0015293,63,-2.1629390141192046,-0.30334810233241183,0.09614764939861621,1.8729187941404155e-5,symporter activity,ALL,0.33514450511724864,0.019483882048322538,0.019483882048322538,1.7103245082276393
